RewardID,CardNumber,Reward_points_balance,Reward_points_consumed,ExpiryDate
38298,6237925222,5302,3645,2025-04-07 15:26:20.640140
66105,7700625967,2776,1370,2025-03-04 10:47:40.780958
10873,8592678045,4193,1870,2024-10-18 08:17:20.300415
82782,1952803051,155,95,2024-07-04 23:29:36.247641
67354,9245624727,1419,1078,2025-02-20 13:51:36.381975
57365,4100963020,6745,160,2025-01-31 08:52:37.666611
10162,6586362550,9561,4728,2024-06-12 05:44:51.311738
87666,9745515158,8240,5080,2024-10-05 00:11:14.567427
20707,3217370383,4107,1665,2024-12-23 04:43:30.217253
57082,4500467071,7628,5929,2024-05-13 20:45:01.068140
31762,2184835063,9801,2242,2025-03-19 17:02:26.431076
39403,5954237084,5835,5230,2024-05-19 14:06:29.801369
81767,3082847990,7614,2387,2024-10-16 00:16:41.004691
23455,9763857300,5743,4669,2024-09-29 14:53:02.376235
49323,2088593658,2811,691,2024-07-21 19:01:52.559166
82246,3239043858,8949,6514,2024-12-17 12:34:50.846761
27480,1135724742,1841,123,2024-11-22 07:10:03.300636
55362,2192519808,744,682,2025-01-20 19:37:07.866606
9064,6535044699,9871,6362,2024-11-28 14:26:56.216247
82096,8887731682,4000,1310,2025-01-14 02:57:37.059003
54518,2807647682,3941,2193,2024-12-10 03:24:08.378131
42032,6579825954,570,166,2025-04-19 11:36:48.458177
21959,2471373763,7191,1841,2024-07-12 08:49:06.957123
45159,6386943441,9514,2100,2024-09-30 20:09:04.049145
79946,4909935714,5262,1455,2024-12-15 16:01:31.157630
82539,2853391352,2608,1248,2025-02-23 22:22:36.678270
21546,9171190498,1940,347,2024-10-01 01:08:03.475537
91097,8935984113,2129,133,2025-01-29 05:11:59.232796
35622,9891139144,6942,1807,2025-02-12 18:09:32.627862
16446,5445062541,5041,4830,2024-06-01 17:38:19.318346
48771,1522685343,9591,1812,2024-11-16 04:49:53.047657
37351,8425563163,8775,5321,2024-12-28 03:59:03.566754
55087,8610407527,4178,1099,2024-12-24 05:04:03.398144
63642,1323107012,984,618,2024-09-10 19:19:22.843849
39673,6195300472,7570,4844,2024-09-15 20:28:33.961973
25283,5912622391,8347,1157,2024-08-29 02:39:52.893319
8489,5527315347,1921,310,2024-08-16 22:21:44.860691
12303,8322812430,1934,527,2025-01-12 14:14:48.520105
60403,6086311115,9246,630,2024-10-24 00:14:42.539131
95837,2082504117,3089,1747,2024-09-23 04:10:40.480894
96935,7312192121,2607,1445,2024-10-03 03:34:49.834896
47787,8901239225,4351,1256,2024-05-14 02:22:40.526390
17892,3155899949,8252,3474,2025-03-14 16:57:47.266759
1502,3016551982,2013,790,2025-01-14 20:24:22.777394
38863,5526715577,2953,1113,2025-01-18 13:04:27.354004
62458,4384664812,6544,2883,2024-12-03 03:59:04.124656
96141,3787176767,8162,2073,2025-04-06 03:26:10.096560
46791,5970877863,8648,5554,2024-07-20 22:25:44.434049
64086,5524675486,9912,9191,2025-02-01 09:33:08.017071
85009,2762209024,4881,561,2025-01-17 10:09:25.474796
49406,8294517785,9185,2149,2024-05-05 11:55:36.134026
90969,4834049432,8783,1542,2025-03-02 05:24:28.341018
98912,3819280519,7906,4784,2025-04-05 15:49:16.728438
16373,2309930067,6795,6692,2024-05-22 05:49:20.933694
99374,5172017261,18,13,2024-10-20 08:52:52.929632
33874,1923243230,5724,2641,2024-07-09 02:41:22.726764
10661,9619359675,5384,1935,2025-02-03 04:13:53.677216
17169,1463375366,938,253,2024-05-26 07:03:44.565976
74935,8176222514,2692,1730,2024-07-22 08:28:27.413061
49339,5263896519,8863,1331,2024-11-14 02:34:48.032820
77391,6234743630,6612,2999,2024-06-30 00:43:10.081916
34523,2032753390,8792,1495,2025-01-09 20:18:05.248732
26842,3313835937,4067,1040,2024-05-01 13:50:53.486188
79544,4938715522,9187,8139,2024-11-13 13:19:12.492099
16533,9610968530,6031,3533,2025-03-10 05:49:31.916253
95890,6953549127,9126,1984,2025-02-03 18:04:12.158796
17793,4805597184,356,296,2025-02-08 05:53:19.337653
14588,5227073787,1260,1195,2024-12-03 03:58:17.599384
23370,3462820549,5766,4108,2025-02-04 16:02:27.967032
54028,7410165132,6713,5053,2024-10-24 04:21:10.977778
18393,4058006046,8206,6229,2024-11-26 00:17:09.601551
71858,6662750257,3866,321,2024-12-02 20:22:55.829828
66175,2699495209,2063,1110,2024-07-22 19:10:17.832692
32923,9184016508,6375,2754,2024-07-05 05:21:24.303539
3040,4935519201,2232,853,2025-04-24 20:20:33.543248
41736,9765800566,684,193,2025-04-20 23:27:29.301040
13278,3858218746,9673,7693,2025-01-10 22:19:04.893160
48437,6534131722,6082,1221,2024-10-06 23:05:39.517754
56629,3477050272,9350,1417,2024-08-02 12:49:15.194907
2357,9937643300,3571,1237,2024-10-26 12:38:26.999813
44222,3641625899,5773,3163,2024-05-14 03:42:29.031970
31761,4398436845,142,107,2024-10-02 04:27:00.282807
21539,6013439642,810,46,2024-08-26 06:13:45.215516
66440,7419567969,6612,2129,2024-09-07 00:20:18.228111
27989,8360910460,9644,1874,2024-07-12 03:46:57.285578
11500,5660169036,5692,2021,2024-06-30 04:46:56.365987
72853,1127528556,2303,1201,2025-01-03 07:36:21.463607
65022,8312334186,4078,2053,2024-05-29 15:29:24.360737
63824,7772816432,6454,5010,2024-08-31 18:41:04.536743
73125,1157708365,6498,101,2024-08-28 08:14:21.043995
75494,7426035767,6551,3518,2024-11-27 06:27:41.242884
17879,2978067698,8176,6974,2025-01-03 20:09:21.299466
12158,5712795219,7376,4845,2025-04-20 01:48:10.406051
44297,8624293211,5575,5415,2024-08-24 01:18:50.153625
86563,4671608476,6935,396,2024-08-15 20:54:06.891187
45052,1626594868,3156,2332,2024-11-13 16:37:36.324266
48620,1033905219,4076,1706,2024-06-13 09:10:41.944495
65429,1151845901,3914,3532,2024-09-29 17:14:04.216244
46219,9774852780,962,627,2025-01-16 02:55:59.688684
47011,5504606745,5201,1845,2025-01-06 02:32:50.044666
55456,5846093148,2270,703,2024-06-24 12:12:33.518189
14104,7982934950,4233,1966,2024-09-30 20:33:24.300496
30866,4762670028,984,165,2024-06-21 04:36:59.674222
99356,1079117454,4293,1653,2025-01-30 09:26:16.581645
66366,3640746589,7869,4431,2024-06-02 07:03:11.673217
38157,7470251114,7388,4593,2024-10-10 22:56:37.704606
13151,8100451475,9143,4745,2024-06-26 08:16:49.791885
93611,4935858902,7269,2081,2025-03-26 16:40:14.572391
41264,4215301000,8448,2405,2024-08-29 01:25:24.684003
1995,8917261871,5609,1057,2025-03-05 12:33:12.186988
53335,3166708286,7989,5456,2025-01-23 02:18:48.155240
36271,4386459675,749,692,2024-08-19 23:50:56.694505
27102,1830795016,3889,935,2024-08-15 10:38:48.625782
74747,1064159721,7206,4235,2024-10-14 18:09:03.221500
90783,8385440491,1663,1340,2024-05-10 19:00:48.026361
75290,4945254211,9686,6028,2024-08-28 01:14:50.874195
87190,3551770727,6264,4894,2025-03-28 21:20:37.362186
10391,7006506108,4082,1563,2024-05-16 14:22:07.182786
59677,6537244772,1161,617,2025-01-24 09:40:57.830323
76480,3292564459,7199,6802,2024-08-18 04:37:48.730491
60815,3077132213,5839,1351,2025-02-07 15:27:37.595849
48998,4119928601,9648,7475,2025-01-18 01:47:42.992444
33133,6671226730,6342,6160,2024-08-08 08:23:35.663399
89723,9414301720,8813,7420,2024-12-27 22:58:14.967960
19506,9666164003,2963,1814,2024-08-25 17:53:51.823159
78692,8174527622,9058,1573,2024-11-29 15:49:26.225194
58503,6553390150,2394,2034,2024-09-14 23:00:26.813961
49516,8638832166,1350,242,2024-08-13 06:15:22.065861
2304,8923136905,4172,296,2024-07-01 12:44:12.495348
45767,5771317341,5807,5248,2024-06-19 08:13:36.563411
72832,5291810021,8131,4349,2024-06-22 19:10:51.858596
67816,6791038878,1900,286,2025-02-13 03:39:29.559050
66452,4231169229,3799,91,2024-10-24 23:25:31.561662
55726,4898297449,7853,6092,2025-02-26 17:06:31.959281
17926,9229589136,5469,1084,2024-11-09 19:26:14.544821
78695,2786467022,1619,244,2024-08-18 07:57:19.906797
13855,6134399987,1606,1037,2025-04-28 01:22:55.739468
64943,8625713586,5410,1055,2024-08-02 04:49:23.008863
747,6452306727,4510,1320,2024-12-17 05:04:27.278532
12584,2222147949,2365,481,2024-10-30 08:15:00.567134
12106,8650414042,5075,5069,2024-08-26 11:25:25.754280
55164,4839775731,4333,2300,2024-09-22 18:59:17.558444
7106,8746024284,4771,484,2024-05-27 14:33:52.794383
28537,9272020385,5479,150,2024-11-17 10:26:48.950464
73825,4480941886,7600,4698,2025-01-15 00:30:50.721000
24838,5954743032,6099,3751,2024-05-18 08:45:29.468599
97633,8816595151,4236,1672,2024-12-09 03:38:30.667368
85360,3715953547,6756,6074,2024-09-20 22:25:16.761316
59529,5388114957,7112,6289,2025-03-22 15:15:46.800215
14232,1654929556,9254,5596,2025-02-10 23:46:47.651355
83018,5531280445,794,30,2024-07-30 14:42:24.530345
67382,6740652786,2200,333,2024-05-09 05:09:34.057601
25139,5990791388,9597,4173,2025-03-24 15:28:25.153422
2857,7001682381,6592,1164,2025-01-08 11:36:01.025123
86854,2875467617,5651,3026,2025-02-23 02:43:27.636173
65975,6192830273,706,438,2024-10-15 16:16:28.138624
28636,3395359632,4217,1632,2025-03-06 20:12:54.021703
51114,4174285487,3372,2806,2024-12-26 16:38:30.678793
71528,7339369557,646,627,2024-12-01 14:57:40.842573
36699,9902981651,3412,2110,2024-10-26 22:30:09.854459
55480,2507976471,3029,2740,2024-07-05 19:04:01.478617
18469,1300671661,9214,4186,2025-03-06 14:31:23.195191
77149,6962159115,9050,5499,2025-03-09 13:44:00.625801
62314,6539608053,1953,497,2025-03-01 13:58:43.155499
62098,3980553063,1017,113,2025-02-21 17:03:24.357349
61882,6529879648,4535,1163,2025-03-17 13:33:47.459284
7900,3576821150,6192,4788,2025-02-25 08:21:10.036197
2882,8211875522,8968,7011,2025-02-16 09:31:18.126517
51615,2115523073,3168,431,2025-04-05 06:33:16.564823
36173,5550631274,2001,1998,2024-09-26 16:13:42.208136
65127,1958568565,4795,1881,2024-07-27 00:21:41.395803
2169,8045709282,5355,4334,2024-12-11 08:42:49.055270
34677,8271340535,1133,686,2025-03-18 11:03:20.067363
8616,7153890754,3716,46,2024-07-06 19:09:07.319709
5022,5222204241,7940,6650,2025-01-24 02:15:45.005140
97430,1752274275,4065,3278,2024-05-18 19:12:00.067780
30078,9844518922,816,104,2025-03-18 08:59:45.975095
56186,8455527868,5344,2583,2025-02-14 01:54:50.215179
91998,3647747991,7072,5821,2024-08-02 00:40:22.845117
15426,4782836426,831,795,2024-09-21 17:10:07.809870
86717,1378931098,6359,5498,2024-06-18 01:36:43.009403
11536,5275893663,3244,122,2024-11-01 09:59:58.622823
67121,1954570208,3271,254,2024-08-15 19:08:42.526738
27930,9418012705,5648,188,2025-04-13 21:26:00.644079
52363,4894809536,1172,605,2024-07-15 00:04:19.149292
89656,6758454933,2099,324,2025-03-08 22:50:51.983899
47826,5190988052,3918,444,2024-07-12 05:16:51.835172
59180,7590560629,299,209,2025-04-16 09:27:54.283473
25778,1354769143,7647,3770,2025-03-12 22:00:26.660012
36144,4410491759,6450,6419,2025-04-17 05:25:41.306397
67414,9378359610,7916,7334,2025-01-29 18:14:52.452550
41153,7727740449,2809,902,2024-07-17 14:26:25.053365
75709,6820774668,7970,7361,2025-01-14 07:18:51.713974
23553,7044180801,3818,181,2024-08-10 12:48:22.652770
22052,8956898388,3120,1729,2025-04-15 22:03:33.025215
76309,4800207421,9041,4239,2024-09-24 11:09:13.125437
67310,8150975512,6844,2042,2025-02-26 14:17:26.451129
91619,2118568346,1857,225,2024-09-06 19:21:52.015622
93596,1413029839,8250,3945,2025-03-16 10:30:31.224776
64742,1560551404,2337,1680,2024-05-05 13:27:06.518577
29757,2439948966,4138,332,2024-05-06 13:42:52.293388
5643,5017318186,247,207,2024-09-13 09:38:11.065039
64860,7445216987,4748,1841,2024-08-24 02:52:27.614819
86871,2347353202,8861,6051,2024-07-03 00:46:43.455235
75398,1811007332,4320,1204,2024-07-07 21:27:00.936358
69540,9998424978,5267,1821,2024-11-12 20:19:02.824455
80366,6880436044,6577,5982,2024-06-22 07:33:48.884800
336,4909704008,3673,3506,2024-12-09 02:04:26.739275
1227,3729624494,5441,1360,2025-02-03 14:34:54.427423
60104,4860591722,8757,6249,2024-09-10 18:11:13.342842
63566,9734926121,6071,759,2024-07-22 23:25:55.498005
9634,3319856964,1944,499,2024-08-28 01:29:39.777472
51109,3060630421,2827,2435,2024-08-08 18:55:01.531913
80331,3963023367,1315,641,2025-01-09 08:47:04.517738
3763,9374763204,7969,6493,2024-12-29 15:07:56.406459
35279,2851294405,5462,3104,2024-08-17 05:16:30.243964
84886,6281748839,6649,1078,2025-03-19 00:27:52.085141
37849,4904333695,5837,4249,2025-03-04 18:22:19.005574
35253,7132196044,5449,3887,2024-09-10 08:52:22.508412
95893,2260132511,3074,429,2024-06-01 07:54:37.434607
1004,3232351879,2600,696,2025-03-21 14:02:55.886464
3144,3064983741,5412,2241,2024-12-04 04:00:21.059703
97387,1716338432,6334,1371,2025-01-08 22:17:32.993258
80453,2129014700,2994,615,2025-01-24 20:16:08.728481
61405,1692365499,4219,3734,2024-09-04 18:16:29.025400
50214,1589899123,2739,1637,2024-10-03 19:19:02.451874
17817,5815418564,8321,6421,2024-09-22 23:19:46.544214
59774,9835499911,1281,479,2025-04-24 05:44:42.898684
17728,7017349305,4030,2185,2024-09-26 01:49:35.608958
71107,5893479418,6860,1836,2024-11-12 12:55:12.812850
23890,8950484025,5090,1838,2025-01-02 23:26:29.423534
26126,7182143291,1650,1359,2024-09-13 18:03:45.041299
6926,4108646498,3359,2405,2024-06-14 17:38:01.673741
69632,3961316969,425,347,2025-03-23 03:49:14.634029
41921,3853670149,8304,2293,2024-12-20 19:13:09.841758
61953,5485384154,9454,7947,2024-08-01 06:55:15.168859
82304,8418700588,7707,70,2024-06-21 03:08:29.603459
4197,8759990143,1299,75,2024-07-09 14:55:07.371790
26974,9203257043,4276,2844,2024-07-26 01:23:50.197541
63247,4516456149,3622,1135,2024-10-11 19:06:21.687004
22743,4758665674,2165,1332,2025-04-06 13:52:07.440054
59636,4867962253,9364,7812,2024-11-10 10:15:42.484041
14740,6538610899,9420,5640,2025-04-19 08:38:11.413263
85856,7745400033,4005,3196,2024-06-01 11:48:15.958402
4026,5600737430,9829,458,2024-07-27 23:04:25.881788
23422,5211524049,617,190,2024-12-21 18:54:55.577268
77018,4943947578,3167,1051,2025-03-02 20:08:49.565217
14627,5299745875,1075,415,2024-12-16 13:58:34.595910
63999,6860995463,4760,3544,2025-03-15 17:46:07.659969
11954,7132356501,1591,31,2024-11-27 00:55:09.144739
43903,2960464313,2800,609,2024-10-15 00:34:59.731738
66005,2918779825,7056,3077,2024-07-19 15:59:16.969869
21414,7840958490,8398,8378,2024-07-04 15:22:57.032027
98874,7529276513,6658,2713,2024-06-19 08:59:30.348418
563,7861630364,2775,152,2024-08-03 02:36:55.867024
1512,5421261874,1920,1017,2024-11-06 01:43:32.354831
30582,9215573573,6171,5917,2024-05-23 10:36:58.028008
59856,2879946427,2955,840,2025-04-18 02:51:22.518108
26812,7464307351,4743,2506,2024-10-27 11:50:18.687961
47449,7952119462,6255,3879,2024-12-10 04:22:42.821439
29163,3636442615,1591,1192,2024-10-01 23:37:22.843692
97946,8339626676,9380,34,2024-10-19 17:17:48.032515
63015,4540437600,3962,3086,2024-07-09 15:20:28.639556
25019,9978970029,1244,318,2025-03-21 04:40:31.210258
31118,7149715963,8052,7535,2024-06-01 11:37:06.793292
23721,1474964992,6867,6279,2025-01-27 16:14:57.974367
37071,4830544345,2439,1471,2024-11-30 00:47:12.110892
85547,4970293347,7861,7608,2025-01-02 01:23:48.550218
67977,8425342528,7939,4915,2024-09-27 01:26:56.693768
26178,7915456461,4485,3851,2024-11-25 00:41:37.291630
67704,1489110324,775,712,2024-10-14 23:06:43.982902
96738,4811038084,5023,4226,2025-04-20 02:04:47.177243
91625,8368470810,9578,5387,2024-08-25 08:49:39.680881
60557,4645067861,1234,50,2025-04-22 05:48:11.379469
83083,2031967093,6881,6824,2025-01-13 23:19:19.871983
55885,2693282417,3312,1553,2024-09-24 12:08:35.555777
27304,8126052944,8915,3309,2024-10-24 08:33:46.253632
74266,7028406998,2999,2211,2025-02-01 09:13:10.541967
46136,6418228366,6963,5201,2024-12-23 02:21:56.661310
13967,4021187115,5302,3821,2024-08-27 21:05:05.248944
69337,4602063881,5059,2697,2024-08-14 19:16:00.521164
92695,9758408123,6960,2744,2024-11-30 22:25:35.708807
82159,1750443738,9616,9537,2025-02-23 04:56:42.394964
13354,6064536678,1007,113,2024-07-09 09:24:55.229807
15577,5811104244,1188,262,2024-09-03 15:25:25.878801
91197,9181553282,8511,2638,2024-08-08 08:33:39.531464
43963,7697843881,5469,5040,2025-04-03 14:53:42.736604
35853,5290029760,7002,6809,2024-09-29 14:51:05.967263
32223,1079275237,4810,508,2024-07-09 22:40:33.166442
72978,1548862736,2525,516,2025-02-06 01:41:25.987660
31836,9328501670,4758,4551,2025-04-17 05:41:54.984834
53997,3031154579,2714,2307,2024-06-08 18:48:04.789006
49399,9841785922,531,375,2024-11-11 12:57:22.152214
30452,6968956511,4158,2150,2024-05-25 20:16:30.019706
21958,7933275696,6527,1289,2025-02-16 07:37:59.622284
51890,5560257122,4986,3646,2024-06-17 00:31:47.431518
93288,2482278018,8207,7768,2025-01-21 04:47:08.464491
93831,9889298896,8841,3062,2024-09-21 00:13:13.213356
45655,7471530857,5552,4938,2024-11-23 15:48:03.204309
60980,6510652247,9879,4242,2025-03-02 10:27:12.001634
69221,4809562043,5584,5067,2024-12-01 13:34:44.131499
63340,6128548861,8722,8434,2024-09-21 15:23:16.781623
25282,7626544810,1787,561,2025-03-20 00:31:14.062103
51011,8767134914,5790,3493,2025-03-15 17:26:09.102604
29809,7154751553,5544,2712,2024-11-19 15:15:55.532154
20694,7431906289,3158,2597,2024-12-15 14:48:44.688987
61616,5416810653,3863,3335,2025-04-14 10:53:39.165119
27954,7791529431,7411,5485,2024-10-19 09:36:54.470641
1123,8049608952,7752,2074,2024-11-12 07:10:47.919597
68741,3938127367,3275,499,2025-04-07 17:49:23.615363
9510,8132881801,9704,325,2025-03-08 22:16:44.125359
68362,7403180967,8740,2522,2025-04-20 06:26:11.229725
96609,8971664438,4637,3869,2024-10-19 17:06:34.988060
35299,5146699258,7999,6380,2025-01-09 14:07:31.656852
84033,3982845790,3975,2067,2025-04-26 11:13:58.229331
52060,2938595193,7215,3569,2024-04-29 19:02:07.086553
67178,8218454095,1003,730,2025-01-04 13:41:31.268785
2071,7679515192,1331,1046,2024-08-08 08:24:48.347771
6903,6749570365,4829,4100,2024-11-04 01:56:15.984305
16059,2599279839,8693,6574,2024-07-11 04:42:43.024248
12643,7056228984,6069,489,2024-11-18 10:21:22.098626
22345,6529983503,6626,5287,2024-08-27 17:38:41.855129
82476,6587603809,7653,5441,2024-07-20 19:39:16.991757
30855,1877433170,6713,490,2025-04-17 18:12:08.755575
12042,6265060620,4073,84,2025-02-19 11:08:30.987818
15835,7733679276,5005,3827,2025-02-25 08:24:37.649275
61981,6030464547,2236,371,2024-11-02 03:15:42.253273
45050,4436158977,2091,1142,2025-03-29 16:11:10.915694
83298,3286903881,843,353,2024-08-14 23:01:22.364197
4340,3162610656,3600,124,2024-08-09 15:35:29.293131
16906,7328809962,7056,6564,2025-01-21 21:37:36.998406
14432,7881039967,4891,2863,2024-07-08 11:27:17.154524
85355,7921819456,6826,5551,2024-12-01 22:47:28.379650
5101,2952773113,8593,4614,2024-12-12 10:02:48.133401
50785,1429986932,3355,2137,2024-11-13 06:16:26.861392
30175,4964539462,8398,6394,2025-02-07 09:10:21.626513
50709,2212037302,5656,5539,2024-08-09 04:08:46.118401
27726,3851509045,4977,2238,2024-10-20 18:36:26.948465
31058,7242591677,2661,1137,2024-12-25 02:29:11.989011
62193,6506485772,4863,4765,2025-01-13 21:04:18.068103
11026,5597488211,9121,7506,2025-04-17 23:41:02.649681
69201,6761805914,928,653,2025-03-14 00:55:25.204778
3751,3211075541,6082,148,2024-11-20 00:50:05.035556
9017,9328549610,8332,5546,2024-06-11 07:15:04.875378
7155,8395514465,9827,9514,2025-01-16 15:38:51.011377
76621,3350369361,8512,920,2024-08-30 19:47:18.213353
83249,7150658737,8774,8609,2024-10-10 05:33:59.345774
69181,9672865202,8914,7359,2024-07-23 08:15:53.792400
45705,5780765072,4528,4521,2024-12-28 20:30:23.648340
33042,7987608548,9462,4981,2024-11-01 15:29:30.212120
30996,1762960708,2418,1102,2025-02-08 05:41:09.651352
49657,5679639335,1598,674,2024-12-14 17:52:13.441811
61265,4899973070,5682,5062,2025-01-24 06:33:28.166163
19562,7748010257,4298,2767,2024-08-31 15:16:59.729768
5573,4570817221,5474,2985,2025-01-09 08:12:26.503927
80821,4616533717,3333,2191,2024-05-20 16:07:24.364944
73166,8178999964,7958,6639,2024-09-19 11:15:02.178384
14702,2286085832,3621,2948,2024-07-17 22:46:45.405088
88043,9578827710,4144,804,2025-04-19 17:08:17.569299
50682,9109182126,9071,2996,2024-06-27 01:39:49.428209
23349,4113648017,1820,765,2024-05-25 22:35:54.043962
68274,4290770903,6889,2306,2024-09-05 13:22:17.219232
23267,2720615828,8868,211,2025-02-21 08:03:54.030300
31470,5888984354,3733,2267,2024-09-17 22:28:36.099113
3122,3902729610,3109,33,2024-11-29 03:46:52.986258
18408,7785119650,1820,1094,2025-03-17 11:17:37.397757
93554,2585586885,7660,3580,2025-04-03 03:03:49.701109
48574,6996517704,1110,5,2024-06-11 15:49:17.677018
93970,5481431842,9058,5263,2025-02-14 19:33:42.553223
24013,1696683541,2493,27,2025-01-22 07:46:50.918200
66959,8096517798,5302,4485,2024-06-26 13:07:20.296011
6580,3543363264,1113,356,2025-02-17 05:40:23.350291
4063,6468738936,4991,1192,2024-10-18 17:17:55.507048
38439,5419993166,1892,1622,2024-05-23 21:21:50.768175
7569,6287827453,5420,5407,2025-02-20 09:00:16.241254
92523,9478838861,1235,944,2025-01-04 17:40:16.488720
20854,3209670391,8815,648,2024-04-30 10:18:47.437195
45676,3509049909,8058,5226,2024-05-11 10:09:20.137048
57497,4852410691,3742,1385,2025-03-25 05:55:39.678533
66637,2913541717,3644,2649,2024-12-24 21:43:54.208569
29201,9095732922,9612,6045,2024-10-07 06:35:32.382598
94533,8043221096,8896,7352,2024-11-14 15:00:52.149819
3258,3093637909,6046,4967,2024-06-02 22:58:10.016391
20373,9190935848,3168,2170,2025-02-11 01:37:39.537382
5400,4374981622,6192,5751,2024-05-24 03:58:49.540843
61828,1148377595,6346,5649,2024-06-12 15:58:17.695828
46715,8860212229,6813,3328,2024-06-27 08:20:03.554260
61986,2115541198,1368,857,2024-09-20 10:45:13.342164
64070,2993585335,3113,1816,2024-08-14 20:17:02.921291
57059,7646416233,9128,8757,2025-03-24 03:52:53.513288
5028,7533609064,7887,6036,2024-07-30 01:25:15.977973
53742,5534603925,4797,1091,2025-02-28 07:31:05.278610
99404,1316785472,2267,829,2024-05-22 01:06:14.351923
5942,3249490735,7381,586,2025-02-19 09:44:41.998112
24004,1438427701,9591,6267,2024-12-29 06:55:28.333235
52682,5280610450,815,558,2025-04-14 05:10:53.424856
20470,5952265944,4548,266,2025-03-23 10:20:23.818243
88209,4961774755,7242,1590,2024-12-22 05:24:45.192956
7441,4833982626,2009,136,2024-05-05 00:06:51.524863
65226,2249115665,1241,437,2024-12-16 12:44:11.319129
91873,4857392996,9594,6949,2024-10-14 03:37:12.825231
37944,6359507516,2567,2551,2025-04-05 21:03:50.589695
44307,1339766028,8609,5026,2025-03-05 08:26:56.424617
81133,1127614806,8616,3880,2024-10-03 09:25:48.202404
90232,1512106907,9935,9854,2024-09-08 02:01:02.405851
22120,9600725399,4523,3332,2025-03-04 05:32:55.245603
95932,4279278108,2469,1401,2024-10-12 13:45:55.787623
66128,4155466606,8827,4070,2024-07-04 00:39:39.238636
62748,5943578017,4538,3964,2024-08-03 07:47:17.439811
30602,4373973229,2212,770,2025-02-19 06:29:50.914535
93279,7511086247,7937,1963,2024-05-05 20:41:37.878746
87952,6267795719,3316,2624,2024-11-22 12:36:16.890937
38301,2424580935,7853,251,2024-08-17 07:00:06.873433
69161,7634725097,6926,1836,2024-10-11 20:54:56.515029
21039,1942771769,1926,498,2024-06-04 18:34:08.105303
31035,6028224916,6169,2503,2024-06-02 16:51:08.157750
89828,5992089190,478,455,2024-07-15 18:52:57.712681
49350,7551412015,2765,988,2025-01-05 06:21:51.019659
85595,7430694414,3362,2738,2024-12-20 17:50:29.203361
18982,3910055853,1152,716,2024-07-31 02:39:34.832691
66199,1166881436,2257,174,2025-01-26 16:55:15.153165
66793,4190466696,3345,255,2024-09-18 06:27:12.515568
29017,9970459682,979,108,2025-04-26 09:01:00.044399
69984,4511223113,1537,206,2024-07-11 18:59:47.591652
22227,3280798989,9193,1700,2025-02-16 03:26:53.686401
43409,2630243754,4917,1859,2024-06-03 09:24:57.387051
38651,6540719758,8047,7734,2024-11-24 03:27:10.800727
81724,5004710654,7241,345,2024-11-22 23:37:50.486850
92001,7487046968,2960,2474,2024-11-20 06:24:28.451194
91507,2844516240,726,588,2024-06-21 08:45:54.711139
43680,2031288203,2140,1238,2024-07-06 00:57:52.188128
78063,2049933862,5247,2930,2024-10-01 10:22:07.534786
50267,1549065207,5748,4862,2024-10-02 18:24:31.589603
60147,5691759345,343,2,2025-02-05 02:07:17.366979
17798,7455591163,4951,3643,2025-04-04 17:19:13.564577
62746,1594222688,9450,2533,2024-08-08 05:40:57.705088
11439,1320139398,3924,441,2024-09-05 12:14:41.092476
66075,7152183931,3633,760,2024-10-06 10:46:30.198379
87919,6670563986,4659,424,2024-07-16 14:02:10.934311
20306,3059391839,4613,160,2025-03-14 15:02:42.912846
27864,9821376126,9482,6398,2024-08-14 19:41:41.613733
42236,1306595242,5486,564,2024-10-27 22:30:02.355872
14426,4179741320,7788,5570,2024-09-29 23:35:59.591549
79762,6765124119,6780,2896,2024-06-13 20:41:46.962750
24133,8609823477,2611,850,2025-02-18 19:20:59.782649
40840,3858032908,8435,2676,2024-09-27 05:20:15.533812
86126,6771749068,2822,1780,2024-07-01 09:03:36.140882
69952,5106507178,8045,4885,2025-03-05 06:09:32.119388
31599,2164099123,1109,1030,2025-04-06 02:14:50.866357
80883,5269312168,7771,3757,2025-04-06 11:36:36.763081
95476,9253759250,6233,1704,2024-12-18 11:01:21.877292
24843,2005704331,9262,8640,2024-08-02 08:04:26.258323
68030,5879234176,8566,744,2024-06-06 00:04:04.421600
37632,2381853459,5343,1616,2024-07-04 13:17:12.717195
41373,5589826747,455,95,2024-09-09 07:00:26.309250
7587,5306429933,6553,5368,2024-05-14 17:24:31.383787
81219,8752111522,7826,4957,2025-01-23 06:30:41.144614
36461,7998773583,4619,3190,2024-08-14 22:33:54.166216
93817,9828514483,8760,6928,2024-06-22 07:43:02.354719
45190,2291871043,3242,1368,2024-07-27 15:50:45.463590
9618,2011865099,1455,729,2024-07-27 20:00:06.146289
87667,5137447024,7378,6537,2024-12-04 09:05:06.561359
51461,9091614248,6017,2922,2025-02-04 07:21:05.562577
37520,3059723313,1481,365,2025-02-18 08:01:12.949084
36612,2278608232,6131,1688,2024-06-14 08:12:15.068950
84594,9846276162,2513,2090,2024-09-03 20:46:48.436673
3136,9931477378,8399,7853,2024-10-15 10:42:39.549628
99896,1952762644,4181,218,2024-07-04 18:44:54.708369
88269,6138074410,5825,2584,2025-04-13 22:55:08.780502
56165,9066621308,7282,4337,2025-02-27 05:40:21.979489
97569,4696064503,3084,1690,2024-09-15 19:37:41.122100
