SupportTicketID,Client_num,IssueType,Status,SupportTicket_date,Assigned_to
22416,47693458,General,Open,2023-11-19 05:57:22.622495,Melissa Davis
649710,85782057,General,Closed,2024-04-08 01:52:22.727062,David Medina
144769,55842155,Billing,In Progress,2023-06-03 02:32:44.958297,Deborah Estes
792189,60949932,Billing,In Progress,2023-08-07 14:13:57.832216,Sheila Vasquez
526011,50074297,Billing,Open,2023-12-10 16:07:53.372212,Margaret Park
653220,73367968,General,Open,2023-08-21 05:31:33.748676,Christina Johnson
629299,60269014,Technical,Closed,2023-12-05 09:45:53.315399,Julia Meyers
986080,18866526,Billing,Closed,2024-01-14 21:04:32.749780,Melissa Craig
626230,50568258,Billing,Open,2023-11-03 00:30:45.293812,Kelly Wiggins
919005,59447705,Billing,Open,2024-04-03 09:09:25.978642,Vincent Obrien
42163,48932804,General,In Progress,2024-03-19 08:38:42.581208,Robert Hayes
302984,52292738,Technical,Open,2024-01-03 06:46:39.053322,Walter Wise
561222,42073858,Billing,Open,2024-01-02 17:00:46.933988,Elizabeth Dyer
500295,38757759,General,Closed,2023-12-08 14:00:19.691833,Erik Jordan
753939,12578774,Technical,In Progress,2023-11-21 01:08:18.909941,Lisa Ramirez
908882,46529633,Billing,Open,2023-05-23 09:31:01.892802,Charles Simpson
341576,88413982,Billing,Closed,2023-06-15 19:57:15.233114,Erica Mcguire
109351,77408081,Billing,Open,2023-07-15 17:15:03.509221,Ashley Harrell
604076,25144715,Technical,Open,2023-12-16 15:53:43.249220,Daniel Cain
844860,95252368,General,In Progress,2023-10-05 22:17:35.605246,Sarah Johnson
955294,46746514,Billing,In Progress,2024-03-30 09:50:34.824644,Amber Reese
358002,89580912,Billing,In Progress,2023-12-17 11:46:00.402175,Michelle Jacobson
149005,97177932,General,Open,2024-04-21 23:46:17.973478,Robert Lopez
97519,48066385,Technical,Closed,2024-02-12 17:04:14.561257,Juan Richards
662537,70410404,General,In Progress,2024-01-08 21:54:13.848259,Richard Nguyen
743527,54943788,Billing,Closed,2023-09-11 01:12:00.460611,Raymond Long
318123,76247303,General,Closed,2023-12-11 04:45:32.268583,Wayne Harper
253924,38001536,Technical,In Progress,2023-12-07 11:20:02.866688,Gina Bailey
441813,58613913,Technical,Closed,2023-11-19 23:48:39.325894,Jennifer Wright
246784,34059554,Billing,In Progress,2023-06-25 16:28:43.094218,Kimberly Jimenez
21748,16458840,Technical,Closed,2023-10-13 04:18:41.077024,Elizabeth Meyer
602574,44358723,General,Closed,2023-09-13 22:05:54.911009,Jessica Strong
233387,61926734,General,In Progress,2024-02-05 16:40:28.506811,Rhonda Henderson
567922,97457701,Billing,In Progress,2023-07-06 22:48:13.030236,Breanna Tucker
395301,74786993,Billing,Closed,2023-08-22 13:30:05.779710,Vicki Kim
566961,67939745,Technical,In Progress,2023-11-15 13:50:23.421087,John Rivera
923333,65879656,Technical,Closed,2023-12-25 00:42:05.763337,Todd Sanders
641814,99095733,General,Closed,2023-07-17 16:12:13.449891,Raymond Smith
7051,53693443,General,Closed,2024-04-06 10:56:25.960644,Amber Santana
983322,27750809,Billing,In Progress,2023-06-23 01:58:10.695782,Amy Lee
808629,45866204,General,Open,2023-12-08 10:34:18.045846,Michael Keith
906832,30039196,General,Closed,2024-02-01 15:23:32.099772,Michael Harper
688772,93851299,Billing,Closed,2023-07-07 09:36:36.455120,Jason Rogers
938605,39730350,Billing,Closed,2024-01-12 16:12:00.417501,Terri Green
145109,75716103,Technical,Closed,2024-03-05 16:53:20.670181,Michael Willis
749492,34545282,Technical,Open,2023-05-14 17:15:22.607145,Rebecca Patel
38802,30728410,Billing,Closed,2023-09-16 13:59:12.778983,Sarah Gonzalez
146214,41780826,Technical,Open,2023-10-12 01:11:36.826184,Ana Pham
632143,28018010,Technical,Open,2023-11-01 22:49:35.388887,Michael Ward
187115,81143314,General,In Progress,2023-11-14 21:04:06.071115,Lisa Castillo
336637,30277416,General,In Progress,2024-01-25 08:38:27.927824,Brittany Diaz
75686,42664221,Technical,Closed,2024-02-18 09:03:23.860081,David Davis
609193,22051602,Billing,Closed,2024-01-07 09:37:53.713189,Becky Fowler
593276,50667071,Billing,Closed,2024-01-14 17:26:05.667702,Ms. Nicole Patel
956487,89594643,Billing,Closed,2023-12-20 17:38:58.105904,Joshua Malone
370308,43197959,General,In Progress,2023-06-18 17:19:57.687460,Connie Quinn
705853,34059554,Billing,Closed,2023-05-26 17:24:42.891204,Kathryn Owens
52340,80216657,Technical,Closed,2023-06-11 00:03:52.692489,David Rivera
13278,88335848,General,In Progress,2023-11-03 19:36:03.002057,Robin Fletcher
462635,55041041,Billing,Open,2024-01-11 06:39:07.873514,Joseph Lopez
954917,76261520,General,Open,2023-05-03 15:08:49.630623,Joshua Rogers
697467,78167029,General,Open,2024-02-26 02:09:03.585389,Tanner Ross
834548,84965586,Billing,Closed,2023-05-16 01:48:25.284604,Rhonda Young
300631,52522196,Billing,In Progress,2024-03-10 20:25:50.459463,Thomas Olson
53723,36643759,Billing,Closed,2023-07-08 19:27:26.282445,John Harris Jr.
98835,80514001,Technical,In Progress,2024-03-04 03:06:15.902297,Maria Williams
646931,63680236,Technical,Open,2023-06-16 03:39:19.038389,Thomas Hicks
758572,75157156,General,Closed,2023-06-26 01:44:10.305430,Spencer Benson
460340,22984976,General,Closed,2024-04-13 12:52:47.410829,Brandy Collier
782665,92554290,General,Closed,2023-06-22 05:51:54.430636,Brian Franco
913069,49311642,Technical,Closed,2024-02-05 21:13:23.106438,Jonathan Jones
174955,32659511,General,Closed,2024-04-21 11:37:09.227618,Kathryn Brown
558422,34343015,Billing,In Progress,2023-09-28 06:57:41.399084,Derek Scott
239579,10222530,General,Closed,2024-02-19 19:23:40.759475,Rachel Simmons
455614,50167831,General,Open,2023-05-15 15:44:45.175555,Christine King
333669,52716532,Technical,Open,2024-03-20 04:22:52.910156,Angel Ortega
832984,18676951,General,In Progress,2024-02-15 11:18:35.406038,Chad Andrews
614314,31999530,General,Closed,2023-10-29 08:29:34.949517,Richard Walker
598354,39429054,General,In Progress,2024-03-14 02:41:22.933974,Donna Stewart
65982,87894690,Technical,Open,2023-10-28 10:10:37.037525,Patrick Taylor
451074,86139053,Billing,Open,2023-11-04 09:50:09.484280,Frederick Murphy
714588,18072220,Billing,In Progress,2023-09-02 09:24:57.664121,Abigail Rhodes
218566,69649585,Technical,Closed,2024-02-22 09:50:03.673361,Steven Kelley
559679,58879801,General,Closed,2024-01-24 12:07:13.775007,Juan Walsh
530110,19796589,Billing,Open,2023-08-15 08:42:34.151156,Gregory Soto
84954,61911298,Technical,Closed,2024-01-22 00:27:49.223603,Dr. Omar Brooks
524162,61258215,Technical,Open,2023-06-12 09:48:49.942019,Rebecca Stewart
683831,59623867,General,Closed,2023-06-14 22:15:53.008268,Oscar Hansen
129792,56430466,Billing,Closed,2023-07-23 13:59:55.509305,Kristen Cross
5276,80959209,Billing,Closed,2023-08-03 03:16:34.242712,Fred Garcia
461760,78620442,Technical,Closed,2023-07-11 04:54:05.847115,Kimberly Potter
275353,83497350,Technical,In Progress,2023-06-23 21:45:02.964502,Charles Davidson
495698,99095733,Technical,In Progress,2023-09-26 02:16:24.864705,Gregory Cruz
570777,88541353,General,Open,2023-06-23 00:24:03.668387,Michelle Massey
679299,77773718,Technical,In Progress,2024-01-24 16:16:33.714489,James Hodges
586674,90894068,Technical,Open,2024-04-13 22:33:03.004533,Mary Wilkins
856240,10030607,Billing,In Progress,2023-12-16 16:58:31.774482,Benjamin Mclean
699813,46001710,General,In Progress,2023-07-22 22:01:16.722644,Vanessa Dominguez
71016,55567711,Billing,In Progress,2023-12-16 05:41:10.497959,Ashley Calhoun
224417,24071193,Technical,Closed,2023-09-14 17:48:24.482699,Diamond Johnson
425099,46297529,Technical,In Progress,2023-10-08 04:22:00.072774,Thomas Hess
819257,83400606,Billing,In Progress,2023-08-19 22:51:18.816088,Larry Miller
662421,45627090,General,Open,2024-02-29 19:07:25.520321,Deanna Ayala
262520,76819773,Technical,In Progress,2023-08-10 10:06:31.991046,Shannon Cohen
815498,11252162,Technical,Open,2023-05-20 08:12:15.333574,Rodney Solis
914483,48026928,General,Open,2023-10-10 09:33:40.622007,Holly Anderson
345015,22503682,Technical,Open,2023-12-09 10:05:29.623692,Susan Crosby
593510,95307814,Technical,In Progress,2023-06-11 06:33:10.540437,Thomas Simpson
401776,84075585,General,Closed,2024-04-05 23:40:48.018761,Jessica Lutz
796386,60116779,Technical,Closed,2024-01-01 00:05:54.074545,Kelli Baker
701407,44081876,General,In Progress,2023-09-16 08:06:17.337860,James Jones
614680,57960682,General,Closed,2024-01-01 08:21:29.786835,Curtis Smith
317907,52403240,Billing,Closed,2024-03-27 01:26:56.870743,Christine Orr
541433,86389746,Technical,In Progress,2023-07-07 01:13:04.663643,Brian Maldonado
835735,43604544,Billing,Closed,2023-10-18 23:24:53.085496,Kyle Turner
470939,76063048,General,Closed,2024-02-25 06:10:54.517869,Brent Hall
461142,42457068,Billing,Open,2023-08-17 22:21:51.029408,Tina York
74428,24392836,General,In Progress,2023-06-16 12:24:26.360178,Timothy Johnson
767275,52514260,Billing,Closed,2023-12-28 05:35:10.968544,Lisa Glenn
956915,59746391,Technical,Open,2024-03-06 03:00:41.365222,Cynthia Davidson
900189,65628279,Technical,Open,2023-09-17 13:07:22.524017,Jennifer Mclaughlin
502074,58126531,Technical,Open,2023-11-24 14:46:39.959575,Natalie Santos
980532,36184896,Technical,Open,2023-06-09 18:14:26.786804,Raymond Williams
850150,19140752,General,In Progress,2023-09-28 17:59:53.383461,Michael Johnson
238505,86342931,Billing,In Progress,2023-10-03 10:28:24.985115,Douglas Bradley
690958,24803934,General,Open,2023-10-07 23:36:38.901276,Regina Shaffer
683964,25211555,General,Open,2023-12-19 00:53:06.712273,Michael Duncan
299754,43855868,Technical,Open,2023-09-02 16:53:56.049200,Michelle Carr
794650,86940220,General,Open,2023-12-07 07:41:43.535321,Jacob Burnett
342678,93880066,General,Open,2023-05-31 16:40:45.593757,Ethan Santos
880452,93512525,Billing,Open,2023-07-24 07:57:25.597105,Alexis Sandoval MD
449980,29502527,Billing,Open,2023-11-17 12:01:35.514683,Amanda Burns
224976,28758824,Technical,In Progress,2023-11-10 08:31:13.598863,Jill Lucas
183253,83497350,Technical,Open,2023-11-08 01:07:23.589788,Travis Reed
357797,14159929,Billing,Closed,2023-07-08 12:05:44.226681,Michael Jones
931794,95748357,Technical,Open,2023-08-25 15:42:49.389417,Dr. Jacob Henderson
507550,10430900,Billing,In Progress,2023-06-12 14:09:08.579104,Cathy Mccormick
458006,36143776,General,Open,2024-04-01 04:51:04.954571,Kristy Carter
396446,46283249,Billing,Closed,2023-05-01 13:01:49.652921,Johnny Maddox
673560,19027411,Technical,Closed,2023-12-05 01:51:14.453254,Susan Martinez
945380,36191965,Billing,In Progress,2023-06-20 09:16:00.886955,Monique Newman
679999,68314529,Technical,Open,2024-03-29 06:07:48.014427,Dylan Cox
763935,57921353,Technical,In Progress,2023-07-29 19:28:47.439093,Todd Harris
522525,57785384,General,Open,2024-02-25 01:30:34.304696,James Erickson
10092,50341520,Technical,In Progress,2024-03-24 21:52:01.339196,Bruce Holt
635735,93880066,General,In Progress,2023-07-07 11:33:35.859475,Anthony Key
923673,75349989,Technical,Open,2024-01-04 13:31:09.503363,Kaitlyn Anthony
358720,24828378,Technical,In Progress,2024-03-10 17:52:19.499112,Aaron Hutchinson
279119,16850090,Technical,Open,2023-05-06 02:49:48.264811,Nicole Mann
180086,37870212,General,In Progress,2023-10-10 14:22:53.155335,Trevor Hernandez
706133,24674330,General,Open,2023-09-25 05:55:22.881731,Joseph Rivera
963712,70102043,Technical,Open,2023-05-16 19:53:56.410984,Sarah Clark
479221,73153524,Technical,Open,2023-04-29 05:46:57.501973,Michelle Mooney
519202,92262422,Billing,Closed,2023-09-25 02:38:51.378019,Amy Rasmussen
464841,31507357,Technical,Open,2024-01-08 01:36:12.100771,James Edwards V
777293,43525335,General,Closed,2023-11-13 17:32:07.751336,Michael Smith
301728,13401669,General,Closed,2023-08-06 06:27:56.457047,Victoria Guerrero
726032,46290988,Technical,Open,2023-09-10 23:09:16.352842,William Bruce
423261,79186981,Technical,In Progress,2023-07-19 18:07:17.141149,Brandi Gonzalez
139093,52397211,Technical,In Progress,2023-06-29 23:04:01.789653,Laura Bullock
641076,22555947,Billing,In Progress,2023-06-28 12:07:13.105624,John Edwards
961801,78579572,Technical,Closed,2023-06-17 00:35:47.138931,Angela Martinez
553630,31269435,General,In Progress,2024-03-22 01:47:50.817719,Michael House
329781,56542435,Billing,Open,2023-10-15 23:43:53.698932,Beverly Curry
821239,68123389,General,In Progress,2023-11-14 21:29:53.115518,Joseph Flowers
385304,33377485,Billing,In Progress,2023-08-19 07:02:15.769160,Harry Brown
595600,84407135,Billing,Open,2023-07-30 04:44:04.049680,Barbara Miller
127036,26224375,Billing,Open,2024-01-29 15:51:34.350731,Maria Morales
738059,15219493,Technical,Closed,2023-12-09 03:13:51.274927,Loretta Ibarra
77126,89109808,Billing,Closed,2023-08-16 16:41:11.268540,Michael Conner
184829,83030108,General,Open,2023-07-07 00:17:21.431154,Nicholas Miller
156768,85631997,General,Closed,2023-11-06 20:18:10.370997,Danielle Daniels
831773,71834169,Billing,Open,2023-06-14 18:47:08.859581,Charles Nash
155272,60823022,General,In Progress,2024-01-05 06:53:01.398263,Patrick Smith
141245,18497213,General,Closed,2024-03-04 16:12:43.228808,Crystal Moore
409215,16848633,Billing,In Progress,2023-10-13 02:45:18.353945,Zachary Ali
43344,25756747,General,Open,2023-09-09 17:53:20.311160,William Harris
640978,89031321,Billing,In Progress,2024-01-11 12:33:48.175711,Mary Camacho
166927,35184283,Billing,Open,2024-01-14 19:18:54.412052,Casey Newman
525592,20722130,Technical,Open,2023-06-28 08:59:55.156464,Elizabeth Harrell
749957,17794919,Technical,Closed,2023-04-30 06:22:28.201812,Joseph Hamilton
741515,91408785,General,Closed,2024-01-16 20:44:37.344666,Melissa Ward
157659,62570557,Technical,In Progress,2024-03-22 05:14:21.820635,Andrea Martin
661080,41193548,Billing,In Progress,2023-09-09 09:44:10.379837,Timothy Smith
783990,89154896,Billing,Closed,2023-11-29 23:55:54.935756,Megan Allen
47738,34256494,Billing,Closed,2023-10-04 08:25:14.484721,Rebecca Gibson
869633,19282171,Billing,Open,2023-05-25 12:30:25.593987,Stephanie Li
735174,17537943,Billing,Closed,2023-12-28 06:40:36.828063,Dana Perkins
585577,12405015,Technical,In Progress,2023-05-02 02:58:07.806856,Maria Reynolds
972220,75774064,Technical,Open,2024-02-10 11:49:53.283831,David Hicks
23319,52625319,Technical,Open,2023-05-27 19:02:24.590306,Dale Allen
118817,50502652,Technical,Open,2023-10-25 09:59:08.500187,Mark West
540834,88460190,General,Closed,2023-07-30 22:14:19.869642,Christopher Riddle
716829,41819152,Technical,Open,2024-01-03 22:51:16.315390,Melanie Lewis
263650,39818867,General,In Progress,2024-02-19 13:33:59.319463,Sylvia Duran
279035,74750455,Billing,In Progress,2023-09-19 07:29:01.508764,Samantha Johnson
970264,10526315,Billing,Open,2024-01-25 18:26:30.631825,Elizabeth Carey
561244,79094482,General,Closed,2023-09-24 23:43:25.246252,Troy Ellis
361200,83058608,General,Closed,2023-05-22 00:16:11.049678,Stephanie Bass
754140,98909587,Billing,In Progress,2024-04-13 08:18:47.183163,Karen Schroeder
568871,86669395,General,Closed,2023-07-17 15:21:39.605457,Scott Cardenas
380961,36697517,General,Open,2023-08-26 17:00:33.209198,Connie Pittman
999005,87080068,General,Open,2024-03-28 15:42:12.138400,Jeffrey Franklin
259274,67314162,Billing,Open,2024-01-03 23:30:34.221035,Jerry Miles
579683,92483802,Technical,Open,2024-02-29 19:55:56.309350,Patrick Mitchell
192610,65675116,Technical,In Progress,2023-08-15 21:23:50.353222,Thomas Edwards
668733,56354308,General,Closed,2023-12-31 13:38:46.357902,Ryan Brown
573809,45947869,General,Closed,2024-01-30 00:39:12.733005,Joshua English
447416,22740295,General,Open,2024-03-28 19:35:53.095601,Chad Pratt
581550,65519221,Technical,Open,2023-09-03 01:55:50.126269,Gabriel Reed
89652,63616713,Technical,Open,2024-02-24 12:16:41.464682,Caitlyn Humphrey
394671,31379333,General,Open,2023-08-02 03:50:44.345140,Elizabeth Walton
83203,75530663,General,Open,2023-10-03 14:46:11.476577,Sarah Butler
326049,93357610,General,Closed,2024-03-17 04:55:41.569366,David Henderson
318149,11368372,Billing,In Progress,2023-07-08 23:13:44.543929,Selena Grimes
851124,42650644,General,In Progress,2023-07-02 14:29:56.799351,Robert Medina
7860,90179592,Technical,Open,2023-10-17 21:24:29.675777,Joanna Thompson
599594,26445306,Billing,Open,2023-09-21 06:01:58.557146,Brian Patterson
628433,65539615,Technical,Closed,2023-10-22 09:56:59.028129,David Hansen
243547,20651099,General,Open,2024-03-17 02:54:40.865106,Tiffany Mcintosh
452914,16602680,Billing,Closed,2024-03-22 20:44:20.045022,Anthony Lewis
488817,91408785,Billing,In Progress,2023-04-30 00:53:24.577908,Jonathan Taylor
764041,92071321,Billing,Open,2024-04-18 20:17:50.979933,Christopher Burton
842901,86669323,Billing,Closed,2023-04-30 04:19:16.558393,Adam Sanders
819834,84102374,General,In Progress,2023-06-21 14:50:22.583503,Ronald West
864929,12978891,General,Open,2023-05-05 23:14:44.847229,Megan Salas
661911,24508150,General,In Progress,2023-07-30 17:01:32.352693,Tonya Hawkins
266751,45941460,Technical,In Progress,2023-09-29 00:57:17.513289,Christina Scott
268247,37193473,Billing,In Progress,2024-01-31 18:37:24.487792,Mrs. Mary Cortez
450490,69638033,General,In Progress,2023-07-08 16:12:43.634677,Christine Thomas
889515,24411824,Technical,In Progress,2023-10-20 05:50:51.137715,Debbie Burns
179581,90735293,Billing,Open,2024-01-26 13:52:47.387305,Stephen Mcfarland
954579,75661101,General,In Progress,2023-10-02 19:17:21.955482,Kimberly Hawkins
94637,53004797,General,Closed,2023-09-22 21:30:38.029459,Nancy Dennis
735314,82004179,Billing,Open,2023-09-09 13:59:53.154005,Patricia Davis
384404,30673384,General,Closed,2024-02-04 07:27:13.649072,Toni Peters
83505,23684702,Technical,In Progress,2023-11-16 08:38:06.847513,Eric Thornton
731113,22555947,Billing,Open,2023-08-04 14:32:49.465440,Amy Mcbride
282589,84426685,Billing,In Progress,2023-08-15 21:24:33.824962,Mr. James Hurst
612024,54202722,Technical,Closed,2023-07-22 23:02:26.666922,Sandra Clark
938472,80416644,General,Closed,2024-03-24 19:43:42.732526,Susan Hernandez
14534,75551868,General,In Progress,2023-12-03 04:43:55.350738,Theresa Smith
965828,85935239,Billing,In Progress,2023-10-07 16:57:08.994422,Gina Smith
399549,54891043,General,In Progress,2024-01-01 10:42:13.323469,Robert Benson
240145,73303552,General,In Progress,2023-08-12 04:25:31.859055,James Rodriguez
554292,50964396,Billing,Open,2024-01-02 08:24:33.114204,Dominique Love
391420,38274004,General,In Progress,2024-01-19 08:23:40.025882,Brooke Smith
580545,57719831,Technical,Closed,2024-02-16 12:09:48.397285,Teresa Lewis
599442,53875304,General,Closed,2023-11-18 05:59:28.232133,Diana Acevedo
640252,57595550,Technical,Closed,2024-01-05 12:47:11.792217,Mark Robertson
304350,70232694,General,In Progress,2023-12-08 15:54:51.472048,Kevin Washington
226354,22455551,Billing,In Progress,2023-05-09 23:56:50.813816,Daniel Frost
343573,75511618,Technical,Closed,2023-11-23 19:50:43.632030,Natalie Sandoval
146821,38557687,General,In Progress,2023-11-22 14:49:19.130341,Alex Moss
415654,77785487,Technical,In Progress,2023-08-11 18:45:14.955335,David Hall
359792,67535967,General,Closed,2023-10-17 08:42:13.263020,Daniel Morales
177526,89594643,Billing,In Progress,2024-01-26 11:50:26.903277,Tiffany Robbins
724457,49720748,Billing,In Progress,2024-01-21 07:48:14.231869,Scott Mcclain
887308,47927269,General,Open,2023-08-30 19:28:47.126314,Toni Hall
469059,28822998,General,Open,2023-07-27 16:28:13.281683,Thomas Gonzalez
47473,31108194,Technical,Open,2024-01-28 01:11:04.654489,Christopher Ibarra
149829,73889426,Technical,In Progress,2024-04-18 05:19:16.912086,Nicholas Anderson
611849,54438100,General,In Progress,2023-12-20 09:39:56.955355,Antonio Roberts
806804,38447795,Technical,Closed,2023-06-27 13:51:47.389205,Greg Davis
102773,55649026,Billing,In Progress,2023-10-27 04:17:57.879469,Robert Howard
512260,33681382,Billing,Closed,2023-09-29 07:03:14.992038,George Swanson
948716,83387553,Billing,In Progress,2023-09-03 17:10:32.107592,Michael Jenkins
519174,54943788,General,In Progress,2023-08-17 13:19:52.518845,Christopher Nguyen
722962,10149077,Billing,Closed,2023-05-08 12:28:35.415653,Lisa Mejia
75016,10343828,General,Closed,2024-03-01 20:11:29.668136,Matthew Osborne
51060,70844699,General,Closed,2023-12-25 17:51:56.504958,Ian Ward
670153,89429271,General,In Progress,2024-02-12 00:10:13.205376,Laurie Baker
824899,62199150,General,Closed,2023-06-10 18:10:41.031029,Nicholas Wilson
362345,83833406,General,Closed,2024-02-10 11:52:38.558512,Shelley Horton
466119,39820947,Technical,Open,2024-03-13 06:22:34.795442,Daniel Conley
899556,16628760,Technical,Closed,2024-02-25 12:47:28.066670,Justin Downs
981936,99058879,Technical,Open,2023-09-19 19:55:31.005042,Jared Navarro Jr.
238512,72671236,Billing,Open,2023-10-03 00:15:21.799975,Bradley Bailey
389611,17315227,Technical,Open,2023-08-02 18:29:14.809947,Brittany Sawyer
43117,78110714,Technical,Open,2024-02-28 21:52:22.756191,Dawn Garcia
453616,56640723,Billing,Closed,2023-08-17 01:33:48.710664,Dr. Jane Flynn
331293,90179592,General,Closed,2023-12-24 09:19:22.269839,Jessica Davis
527026,63377838,Billing,Closed,2023-08-06 00:18:34.051362,Paul Clark
806180,43109202,Billing,Closed,2023-10-24 03:26:42.537917,Micheal Knight
949748,73122768,General,Closed,2024-04-23 11:49:42.118051,Rebecca Thomas
908728,31942862,Billing,In Progress,2023-12-29 18:15:56.901071,Shari Scott
125608,68630644,Billing,Open,2023-05-04 11:59:00.308547,Alan Small
603253,61861059,Technical,In Progress,2024-01-18 16:11:51.535082,Courtney Ford
286977,23436576,Technical,In Progress,2024-02-27 05:32:31.436315,Mrs. Veronica Hutchinson MD
596131,83395355,Billing,Closed,2024-01-21 20:29:47.216589,Courtney Carroll
605941,16812059,Technical,Closed,2023-10-21 10:50:00.330680,John Carter
568659,80815074,Technical,Open,2024-03-31 13:05:32.373994,Alex Jones
673824,68006014,General,In Progress,2024-01-01 23:37:59.719609,Nicholas James
55573,91805637,Technical,In Progress,2024-01-10 05:27:52.616544,Taylor Vazquez
960867,67349621,General,Closed,2024-03-22 03:21:40.574350,Keith Ferguson
167923,53478596,General,In Progress,2023-08-13 23:21:19.258953,Sarah Williams
7622,33650021,Technical,Open,2023-08-23 22:10:24.390420,Sabrina Anderson
330068,83661134,General,In Progress,2023-09-10 19:13:13.240945,Thomas Higgins
707636,60253731,Technical,Closed,2024-02-15 06:34:07.293178,Wesley Henderson
683632,63100426,General,In Progress,2023-05-22 11:16:14.146102,Zachary Cole IV
770244,35724306,Billing,Open,2023-12-01 09:56:13.886383,Sherri Gross
630185,99217317,Technical,Closed,2023-10-26 17:05:32.833238,Charles Kirk
625631,40717450,Technical,In Progress,2023-09-09 15:37:59.480604,Maxwell Frederick
308806,90749445,Billing,Closed,2023-12-29 05:48:44.937158,Zachary Norman
200173,20255488,Technical,Closed,2023-08-14 10:52:39.673241,Nathan Reed
916644,93201267,General,Open,2024-03-17 03:44:53.422741,Heather Levy
658337,21734216,Billing,In Progress,2024-01-07 02:30:22.128488,Ricky Williams
768689,52883384,Technical,In Progress,2023-09-08 19:05:50.848720,Robin Jenkins
337367,38042498,Technical,In Progress,2023-12-16 07:47:32.279419,Donald Velazquez
943715,17355893,General,Open,2024-04-15 11:01:01.889890,Sarah White
951385,16978870,Billing,Closed,2023-09-17 03:09:43.693126,Dawn Tran
431342,68249453,General,Closed,2023-07-27 20:44:25.610201,Dalton Farmer
508224,72066712,Technical,Open,2024-02-01 09:15:58.537087,Benjamin Nunez
930179,81129861,General,Closed,2023-11-05 09:39:33.929684,Nicole West
281390,60638628,Technical,Closed,2024-01-06 01:46:56.150037,Sydney Taylor
654995,37631295,General,Closed,2023-12-13 22:43:46.917169,Monica White
570331,95959674,General,Closed,2024-01-08 07:25:20.152178,John Alvarez
693280,47969263,General,Closed,2024-01-20 07:38:16.361065,Kaitlyn Buchanan
418991,22984976,Billing,Open,2023-05-11 16:47:05.737664,Deborah Juarez
492275,75661101,General,Closed,2023-06-17 08:28:11.003128,Erica Wagner
748171,73974171,General,Open,2023-06-24 23:42:57.420483,Joseph Wagner
650602,86269631,Technical,Closed,2024-02-12 10:17:40.021322,Ronald Hernandez
571852,33650021,Billing,Closed,2023-06-11 14:01:33.985215,James Carlson
546481,29043676,Billing,In Progress,2023-12-20 16:35:36.523400,Ronald Nelson
788712,41814861,Billing,Closed,2023-08-09 15:52:18.813983,Susan Andrews
711564,84515388,General,Open,2023-05-22 05:39:25.771459,Christine Anderson
373846,29804017,Billing,Closed,2024-03-01 13:50:46.507997,Savannah Liu
133702,25347886,General,Closed,2023-10-26 00:46:05.620395,Christopher Newman
161770,21657384,Billing,Closed,2023-10-29 17:41:53.569419,Jessica Lucas
688434,22028354,General,Closed,2023-12-14 19:23:11.898540,Shawn Harrington
607010,98024720,General,Open,2023-05-21 05:36:37.545672,Connie Miller
330656,29872254,Billing,In Progress,2023-07-19 00:12:31.447510,Bonnie Morales
52411,44611422,General,In Progress,2023-08-06 12:03:52.216623,Matthew Warren
279553,46686702,Technical,Open,2023-06-01 05:06:10.410594,Olivia Davis
756797,30307368,General,Closed,2023-05-19 11:51:26.285309,Vanessa Valenzuela
352932,25018146,General,Closed,2023-08-11 18:37:15.180372,Daryl Davis
329507,70435539,General,Closed,2024-01-10 13:22:53.101829,Dan Ramirez
763735,57960682,Billing,In Progress,2024-01-06 14:58:12.821467,Donna Nash
507629,26694094,Technical,Closed,2024-02-17 02:28:04.979532,Terry Hernandez
362619,25069673,Billing,Open,2023-08-01 02:48:56.305971,Douglas Quinn
313725,95894859,Technical,Closed,2023-11-02 05:16:39.313901,Charles Olson
513183,68008428,General,Closed,2023-10-03 06:59:48.635666,Dr. John Obrien
861841,23332378,General,In Progress,2023-12-22 05:03:46.531870,Tammy Hart
63865,81253759,Billing,Closed,2023-09-21 23:46:38.015699,Amy Taylor
898460,97618176,Billing,In Progress,2024-03-06 18:14:11.444065,Veronica Brandt
896709,57915553,Billing,Closed,2024-02-16 02:50:08.955931,Karina Bryant
813628,84226034,Technical,Closed,2024-01-24 22:01:29.886065,Daniel Tucker
800089,64566604,General,In Progress,2024-02-08 21:15:21.712550,Natasha Watson
168568,62007656,Billing,Closed,2023-07-23 21:26:16.713053,Brandi Ramirez
189461,52514260,Billing,Closed,2023-10-05 08:43:27.959681,Mr. Colin Meyer
166850,11174191,Billing,Open,2023-08-09 08:39:34.493840,Jessica Wolfe
152314,47340010,General,Open,2023-06-28 17:00:06.569624,Jeremy Cooper
382444,81028388,General,Closed,2023-11-27 21:21:41.696935,Emma Gallegos
421500,46681030,General,In Progress,2023-11-25 01:06:45.552121,Juan Kennedy
316944,99741981,General,Closed,2024-02-17 06:21:30.319621,Lisa Cruz
788893,51626166,General,In Progress,2024-03-11 05:01:31.211434,Daniel Ortiz
782398,80935900,Billing,Closed,2023-05-12 17:53:30.949054,Daniel Henderson
82268,57676010,Billing,Open,2024-01-02 02:46:26.231587,Dean Ramirez
657654,87988225,General,Closed,2024-04-10 15:21:35.057861,Natasha Brooks
248037,11500315,Technical,In Progress,2024-03-04 08:48:35.750326,Alicia Duncan
