TransactionID,CardNumber,MerchantID,Transaction_amt,Transaction_time
95437884,6050695515,8924,1902.63,2023-12-13 04:33:37.189358
15487988,4612690328,7590,1124.56,2023-11-14 08:09:57.929986
28515746,9016623887,1314,1835.45,2024-03-04 04:03:36.970875
42926979,4794305556,5445,1704.02,2023-09-08 17:46:35.737879
57598333,6099119517,1452,193.32,2023-05-21 05:15:25.492816
23733744,7001682381,6472,1183.7,2023-07-05 10:58:11.858602
19178158,6235042606,7412,2497.92,2024-04-14 21:40:33.149763
1086604,2042767368,9136,2814.07,2023-12-21 03:03:54.693587
85221160,6971541981,9948,1687.1,2023-08-10 09:59:34.719079
67536385,1497274065,6170,667.95,2023-07-03 21:32:13.867837
32829554,5664307087,1506,1678.51,2024-02-14 20:21:58.613036
29739382,3351757488,4246,2095.86,2023-10-15 06:37:22.355242
33896876,5045598183,9839,497.94,2023-05-13 00:30:56.818116
92221892,2711358921,5999,2411.83,2023-12-05 01:48:28.336196
94617219,5132635644,7858,763.5,2023-06-20 23:32:35.058477
4996870,6260752631,9855,501.21,2023-10-15 19:05:29.192434
13325693,6684805686,2007,2232.83,2023-11-19 03:20:06.915424
92351272,1677641171,9449,78.35,2023-05-17 17:41:18.991279
74230823,5850891550,2662,1880.19,2023-11-20 00:27:31.222421
12662454,6104300876,9506,2318.36,2023-05-23 14:58:19.009898
42653364,1707673564,1266,2278.48,2024-01-10 14:11:24.566646
22162236,5213268335,5309,1196.27,2023-10-15 15:16:23.500694
76064420,2478413017,5832,427.69,2024-02-24 19:58:22.669689
78582340,6580090119,6124,536.62,2023-06-18 23:23:23.103013
27474368,7501045828,2666,2414.17,2024-03-09 00:14:20.648072
35415119,7873932733,8329,957.84,2023-09-04 16:50:07.950935
53009975,5634977132,4246,2662.03,2024-02-02 18:20:48.136599
77380006,7283508694,4057,2383.21,2023-11-22 22:10:53.678551
43478312,9135414433,5467,99.58,2023-09-05 13:41:43.844087
75271618,5347389721,6936,841.14,2023-12-05 08:31:10.886908
60084674,1377772598,9214,2781.71,2024-02-26 06:52:35.486634
92895299,2500005557,8329,2620.44,2024-01-08 16:05:07.928456
15298020,8464257542,9620,1318.11,2023-11-19 12:22:06.590986
55710810,9052337117,3913,2375.56,2023-11-20 15:39:11.061146
22706688,4167430158,9701,1511.89,2023-09-13 04:00:48.326666
3906027,2328033293,9660,1134.01,2024-01-08 05:31:04.198244
89896945,3736230858,1975,233.31,2024-03-14 02:48:38.019019
78239051,4021187115,3612,1190.96,2023-05-25 02:15:25.355305
21769094,3324485037,9776,132.22,2023-06-25 15:11:09.320747
5373916,8418700588,1761,2534.24,2023-10-06 19:44:13.537431
70570587,5499474278,2571,1158.26,2023-06-21 11:45:25.184211
40887318,9674334728,9485,1473.55,2023-09-09 20:09:06.592775
66673436,5771488196,7233,2916.08,2023-12-29 06:15:30.548767
25642636,7167048404,8195,1921.33,2023-09-05 05:50:46.794071
39744931,4339113085,1589,1522.6,2023-11-30 10:11:40.479588
8619099,2359208753,4330,416.61,2023-06-16 13:18:18.743608
44157295,1246000703,9106,83.73,2023-09-01 19:11:45.243768
48570846,6258791067,9743,591.47,2023-07-23 14:23:58.980394
34170603,4823977937,8337,1043.49,2024-01-08 21:27:11.381249
94247983,6203620245,2526,2369.51,2023-05-25 11:03:39.829073
74975227,1784333497,9743,1684.86,2023-08-11 04:28:41.014679
91549415,4688446358,8321,1228.61,2023-12-30 15:37:06.551780
56520397,6726737612,9776,1859.6,2023-07-31 20:17:50.498917
39650624,7307703720,7537,1968.89,2023-11-04 05:17:24.464184
5396950,5515995148,3468,1160.67,2023-07-14 07:21:50.102305
21095214,9444541361,2620,1940.59,2023-09-07 03:25:35.684986
29417473,2882495857,1948,2213.48,2023-09-13 18:55:01.042742
38253198,1772349313,4620,2777.7,2023-08-21 17:30:16.300272
22312906,2975400517,1648,2998.83,2023-07-28 06:52:43.248709
16376635,4842025444,5117,155.46,2023-11-18 06:14:52.823445
76085997,5805916980,1996,808.16,2023-11-12 22:40:25.438660
27012607,8339626676,7723,456.11,2024-03-03 02:03:55.891758
43528002,1670515832,7513,30.56,2023-12-14 09:17:27.569040
54667739,5423609630,7319,162.46,2023-08-08 04:46:38.620038
43088665,6575104656,1485,2414.93,2023-10-11 08:18:42.669399
36227178,2454619237,2180,669.57,2024-03-09 19:38:57.627659
71863325,2496739873,9081,2694.62,2023-08-11 16:44:12.991805
33767148,5099134531,8825,1153.89,2024-02-20 06:35:40.266228
56334466,5761061657,6472,1192.89,2023-06-21 02:58:00.709362
4325524,9398995937,5245,2239.96,2023-08-10 00:06:47.256067
46843831,7533484616,7936,2397.22,2024-04-25 12:10:15.996782
47512480,5046419601,6033,2406.37,2024-03-06 20:29:53.500875
86083219,3570896632,5715,2800.73,2023-11-30 20:17:34.122124
48283812,4471538750,2244,386.08,2024-01-24 12:45:18.131421
82213256,2080807795,5971,245.3,2023-06-05 11:35:23.777721
11958375,2650601459,7650,2804.77,2024-03-15 20:00:43.900542
29683193,5682143096,2433,2398.82,2023-04-29 04:31:17.719318
42614082,3666023215,1480,1007.02,2023-05-21 16:33:42.766821
29187116,6130109289,1684,1292.51,2023-12-18 08:17:46.560205
13505350,6690161381,6160,2181.23,2024-02-17 07:50:26.687954
3066512,5537933469,7789,1943.49,2023-10-05 13:26:26.244398
2900482,7173858910,5999,2737.84,2023-09-13 23:57:28.033221
99249424,7284076071,8760,2897.83,2024-04-05 07:15:29.323758
16508510,7029594609,7848,487.54,2023-07-29 11:53:00.743043
48015398,2655290022,5251,1420.91,2024-01-05 09:57:40.272469
2672344,4666501840,8095,1048.33,2023-08-28 01:52:31.716187
19472860,2125577637,5190,2431.21,2023-09-23 01:08:19.581640
43363662,2309930067,5251,449.83,2023-12-01 17:16:38.311733
41837456,4090111817,6789,1912.3,2024-02-26 10:37:18.208370
49905238,2630489230,1196,2966.51,2023-11-30 07:33:31.370160
83908742,2632171008,7491,1492.31,2023-07-19 13:09:11.989079
74708014,6808622966,4084,1550.98,2024-03-17 23:00:12.614436
64316793,7300394894,1113,2643.43,2023-06-19 23:39:30.632814
92753092,8237392518,5361,986.55,2023-10-31 16:49:18.286032
7386527,5926075338,9254,1271.5,2024-04-07 03:14:20.575562
86432252,6994871612,4028,854.32,2024-03-27 04:21:36.379946
12754437,1152186463,5315,1159.55,2023-05-14 14:54:30.060420
37598707,4091446812,5076,471.02,2024-02-12 00:46:40.989714
21216802,2965271251,9254,1350.44,2023-07-21 22:28:54.799178
93046722,6649744072,1913,355.63,2023-09-06 00:14:27.289836
52311445,3532773645,9254,2014.91,2024-01-21 12:05:05.987509
1856910,5261953460,8870,53.79,2023-08-04 06:48:19.131297
26994190,2981225343,4779,2606.78,2023-11-22 07:03:33.587592
37921086,3805660980,2244,133.21,2023-05-15 08:44:08.513160
6946091,8351377380,5904,2089.31,2023-06-03 04:14:33.572669
76233815,5248222668,6330,1038.81,2024-04-26 11:22:55.481708
5876751,5436978020,7717,2917.94,2023-05-12 11:20:19.731576
72811337,7312201171,3037,2678.48,2023-07-14 21:52:46.795566
40447231,1035967560,8718,1415.1,2023-07-02 07:15:24.487998
72511092,6396200984,5887,2151.78,2024-03-17 06:27:41.240201
61038106,8585628245,6866,927.52,2024-04-25 14:52:40.004876
30765777,4799628677,4643,1783.2,2024-02-12 05:37:15.669390
26701576,3148253138,6866,376.54,2023-07-09 12:09:17.149622
60017510,7079446280,2988,1163.74,2024-02-22 21:42:32.380397
24307602,9163503361,1267,2485.86,2024-02-01 22:59:17.340463
6880166,4015992197,4379,794.88,2024-03-07 16:16:19.173644
26699389,8387139718,1267,629.41,2023-06-05 18:06:22.981628
772410,8918485563,6472,2013.67,2024-01-12 04:37:50.796877
21063149,4942283198,6421,1234.07,2023-07-17 06:47:04.476997
59459372,2278608232,1941,221.48,2023-12-01 14:12:11.682720
89455113,4706247608,3056,2444.52,2023-09-18 05:44:25.316441
69527186,2316890467,6155,2826.78,2023-05-21 20:10:13.462189
31576958,8726113826,5251,794.65,2023-07-27 17:50:50.860591
47748273,3199896741,1596,43.13,2023-10-24 02:29:34.985290
12851935,1647023496,8899,1854.56,2023-08-20 05:49:54.355160
9949228,8701865804,9885,203.81,2024-02-09 10:13:32.267042
37624074,7974895648,9688,2221.79,2023-09-19 19:36:01.119371
55756781,6932881458,3569,963.94,2023-12-19 17:58:00.024595
15275010,6748133569,6798,1034.48,2023-11-25 18:29:25.788421
73588941,9154547210,5804,693.42,2023-08-02 02:33:03.695767
736929,4326509450,4464,180.97,2024-02-12 16:56:42.564423
43831327,1494050849,3913,2853.02,2023-09-19 05:05:30.914904
23265945,4485762334,5192,660.71,2023-09-27 06:11:48.545593
81086130,1261299140,3142,1116.83,2024-02-15 06:49:48.643906
11262455,5222204241,4464,922.61,2023-05-08 16:27:01.632028
5611103,2650784165,5106,2816.42,2023-08-06 08:11:58.324859
29122094,9267542520,6511,1716.09,2023-06-25 16:19:42.232365
316038,3988995023,4292,1475.42,2023-10-12 00:02:56.092479
9360074,8788904991,5616,1512.8,2024-02-10 05:23:32.565534
81982942,9909844896,4212,2654.41,2024-04-04 17:35:12.493530
321296,1660416565,1596,754.59,2024-01-28 06:12:04.792515
10048910,4548233652,2362,2191.55,2023-10-17 15:00:28.364536
4431487,9679763271,1505,872.03,2023-10-25 03:26:01.872248
71661610,2219065702,2604,1378.61,2024-04-05 00:15:43.594332
42003445,9298164815,5106,2955.55,2023-12-03 15:20:52.811177
98690817,1300671661,5361,17.65,2023-07-29 09:24:43.050975
51432114,8599158392,6082,1868.79,2024-01-14 01:42:43.902247
45919811,3474981823,1996,139.33,2023-04-30 00:51:56.648985
28168536,4535352319,1551,1380.25,2024-02-02 03:55:15.377514
66409139,5110378389,2244,1561.83,2023-08-25 11:30:27.621959
60578805,5205703200,8870,2310.61,2023-04-29 20:39:50.800583
11791680,9780642475,4630,800.19,2023-10-30 01:48:11.833316
59005730,7159821250,6662,865.01,2023-12-29 19:29:33.326581
65273421,9544940843,5295,1944.91,2023-06-16 00:03:51.158018
44780749,9828033475,6511,1049.28,2023-07-18 10:31:45.521304
68802985,4195426469,4216,1095.2,2023-07-22 16:40:45.843423
47436226,1426061421,6890,1005.0,2023-10-20 00:47:42.801234
16656607,2398641208,1967,963.93,2023-11-26 20:11:16.303993
9019760,1612815498,9701,1630.18,2024-03-01 16:32:40.116029
41883489,4479354502,8986,2008.37,2023-12-07 11:36:28.144695
18204959,3128542524,4028,1075.43,2023-07-02 15:36:57.226506
33315672,9544407133,9151,941.47,2023-08-17 17:57:26.490337
18647851,7988314626,9485,404.0,2024-04-05 06:20:02.010923
9832633,8832895507,2799,1745.85,2024-01-05 22:25:06.413994
78046013,3432691190,2457,2069.76,2024-01-08 11:18:54.426261
976764,2433643395,9168,543.43,2023-07-15 08:38:51.478013
12285514,2340587305,2769,2962.46,2024-02-10 23:41:48.388145
61271839,7835608367,5068,1318.09,2024-02-11 23:07:11.448567
11913811,5022459740,9928,1952.92,2023-07-11 02:57:07.493873
95410867,5931206749,3497,1805.74,2023-05-17 11:16:50.978889
61390045,7936003487,2404,1914.89,2023-10-19 07:13:20.336934
62134912,9007100767,7160,1983.94,2023-07-04 06:11:29.664425
34190779,7516252687,2799,1781.64,2023-12-14 04:19:44.502655
98356858,7028406998,2457,2808.07,2023-06-03 05:13:08.577442
48692979,7935160641,2662,705.1,2023-12-19 22:58:05.532594
25484161,5283898486,1480,417.57,2024-04-09 18:52:25.317487
85807714,2048799811,3993,2550.48,2023-06-12 16:20:35.220816
53660496,4815705014,3574,1623.76,2023-10-15 06:29:23.916617
3645651,1379660867,1761,868.27,2024-03-11 08:33:45.591579
12235741,4835752950,5832,2533.51,2023-10-26 03:50:14.664817
33778132,5514293401,1615,1972.91,2024-02-25 13:46:38.173263
81555971,8237392518,8086,1494.0,2024-01-15 12:11:33.174312
97393625,9530912082,2402,601.87,2024-04-04 02:31:45.902199
88211813,4944986862,4330,311.81,2024-02-11 20:44:42.480258
51345605,7051308113,1856,1688.08,2023-08-26 21:20:31.996842
59099567,1397472202,2016,2218.75,2023-07-03 02:02:25.352074
59963116,7445862883,7237,2365.19,2023-11-03 23:45:27.311662
6714895,6066733462,7706,291.36,2023-08-31 00:00:30.385677
44681483,7521168266,1350,963.01,2023-09-24 21:24:25.632928
96308610,4934969044,8609,1133.37,2023-07-13 13:49:48.603909
74219467,8840623529,9461,512.73,2023-09-17 23:26:20.502568
40632501,2595439258,9615,1571.8,2023-11-09 16:23:59.772422
59981113,7019959873,4823,1010.63,2024-02-13 09:41:41.418536
34110074,5938469079,1159,68.34,2023-09-03 03:23:14.926541
36139772,9839863838,3674,1794.41,2023-06-20 04:54:37.801761
75077265,6922284057,8195,2468.34,2023-07-16 20:43:52.247525
528071,3666772474,4925,362.05,2023-11-08 22:57:53.485177
14745394,8741052432,8433,282.92,2023-11-15 12:05:18.177849
34771267,1401827615,9499,597.34,2024-04-04 05:07:33.335158
75202115,5033528656,1012,24.41,2023-09-21 06:42:56.322909
57639848,5337221762,5748,1666.53,2023-05-08 17:04:49.718368
96851750,6070315935,7808,895.94,2024-02-03 16:56:58.285575
37273036,1565758310,8215,2457.62,2024-03-25 04:03:21.497002
63347466,3423532114,4622,2574.86,2023-10-30 07:26:11.048757
89649183,5568857317,7491,127.08,2023-10-15 07:33:59.386113
75277688,3204323162,8195,718.73,2023-07-28 20:50:15.007188
81354693,9910345209,6160,2475.12,2024-01-21 12:13:39.763910
61835457,3921075419,2573,2745.05,2024-01-27 17:16:05.875997
50375199,3921075419,2672,459.43,2024-02-20 06:36:01.945318
40444580,3474893947,8707,1094.18,2023-08-20 10:59:58.126660
58934807,5584112087,1067,1230.49,2024-02-12 02:27:33.188986
78268061,3963023367,5136,799.38,2024-01-29 09:21:49.418541
32313732,9414301720,4643,350.88,2024-03-19 18:16:26.984623
98320301,5588033623,7537,2688.7,2023-10-29 22:01:10.925125
10006500,2080945206,2074,2011.89,2024-01-02 04:09:46.575583
3662202,5519714728,2815,1335.9,2024-03-09 00:54:59.037560
73680498,6480545625,6480,2510.58,2024-03-30 20:43:58.531049
38457080,9817253316,9788,2902.41,2023-06-06 00:23:49.735532
47189037,4456129500,7739,902.7,2023-12-15 05:13:15.029984
82391889,2762209024,5711,1507.06,2023-06-04 01:59:29.948268
92544586,1166881436,6511,1596.64,2024-02-26 23:35:45.585919
20635019,9313295614,2718,492.5,2023-06-14 09:58:22.010041
62618046,2593791842,1632,1903.45,2024-04-25 20:21:42.499255
2418644,7242442378,6160,2065.6,2023-07-02 18:30:43.079922
78233610,6845944829,7108,2929.48,2024-04-06 18:10:28.429193
74103245,2308372083,1827,982.61,2023-08-04 22:22:49.372248
12802078,4242760650,5956,1089.6,2024-04-14 09:43:03.837101
20458926,6299463252,1440,881.82,2023-08-22 04:06:38.657231
35763101,5659076023,2410,743.3,2024-03-13 05:01:10.415791
17379579,9739408525,9409,1990.82,2024-02-14 00:56:37.585418
30413007,7067686346,9461,2697.95,2023-10-23 19:43:29.625677
3516844,9147852001,5715,2127.8,2024-02-04 21:35:57.609379
49937897,9519198837,4246,450.71,2024-01-09 09:39:24.543762
52376176,7718004265,8095,871.34,2024-04-06 21:05:07.450696
27416606,1785473382,7373,1553.86,2023-11-20 16:03:58.476487
41860817,9232362765,7770,705.31,2023-12-25 08:44:01.686288
18003013,9767952960,5599,2769.84,2024-02-25 07:17:54.629162
45365572,6357073725,8375,1748.44,2023-04-29 08:36:58.266681
19390705,6667905722,5232,521.35,2024-01-09 17:20:37.775291
23784011,3542868969,9228,1169.53,2023-12-31 17:13:15.017136
50232660,7358552955,2122,1879.84,2024-01-17 09:30:48.098069
80674330,4944062101,7611,1153.73,2023-09-10 01:01:13.963474
35411952,5564598683,7830,2031.14,2024-02-09 20:19:24.948585
34837139,4630367025,9635,1517.15,2023-05-27 05:08:36.024196
48566872,3158060560,4305,1047.12,2023-12-30 18:19:35.983847
49735305,8140496072,1029,1826.63,2023-10-17 06:14:35.253430
70425878,7881039967,4028,733.02,2023-10-21 00:37:12.197600
17919139,7354477197,9499,712.75,2023-06-13 17:26:39.304379
23153867,1877433170,8056,462.97,2023-11-22 01:43:59.962252
64137147,9676493483,1911,2207.35,2024-03-13 04:26:33.605864
75665139,7883703143,2331,1975.31,2024-01-26 20:49:00.688027
78338928,4367585322,5177,1382.27,2024-02-03 06:54:03.755857
27706543,8826122076,7108,1900.56,2023-11-29 06:51:44.634673
44057348,2501386752,8211,1359.52,2023-10-05 11:25:02.873729
62031784,7881039967,3279,1740.42,2024-01-08 07:35:51.498792
49804634,6350944295,9901,2624.12,2023-06-01 22:37:45.289817
36826849,6455043192,8806,1618.98,2024-04-09 03:17:57.435315
91517064,4419619959,8512,1427.07,2023-09-20 06:00:26.526815
44366629,7012277765,8433,2035.1,2024-03-24 22:58:40.572414
92632471,8679233159,9344,28.51,2023-07-11 12:19:13.408153
23995932,3707862587,4925,2789.58,2023-04-29 04:16:43.917653
48126076,7017349305,1249,674.83,2024-02-27 01:46:48.094315
70837471,2722921760,4947,946.57,2024-04-25 13:07:00.701277
42781452,6186525556,6116,215.08,2023-07-08 03:54:42.534285
50896676,2472686593,7581,2217.75,2024-01-30 13:30:50.210023
83504358,6897711344,1975,184.47,2023-12-08 00:19:36.720113
76825486,5945788915,9855,1949.09,2023-07-22 13:07:34.679710
52760279,8647955346,5226,1734.33,2023-11-30 10:31:41.940075
43595411,6319196632,7394,2129.83,2023-05-12 14:13:32.591893
74396066,8470004290,1016,1188.72,2023-12-18 07:57:30.870605
75573903,7990989602,3463,2128.98,2024-01-05 14:25:25.183969
86112228,5622539053,6472,1677.56,2024-04-06 17:43:20.373538
55877559,4716183356,5232,97.69,2023-08-22 04:21:11.410814
55185841,2735426690,7160,2753.34,2023-10-01 20:17:16.362699
21050810,1638716957,2261,1398.52,2023-07-03 11:27:31.499755
9596314,1404386180,3757,613.71,2023-06-22 16:12:24.674745
63656710,2116534108,6952,2846.22,2023-07-13 09:01:33.951810
98315071,1884035846,7386,2271.9,2024-03-03 14:31:54.504019
35565173,8695365118,8086,1971.79,2023-12-04 12:22:53.559597
19689812,5032680627,2450,1796.66,2023-06-18 21:58:47.417940
2721758,2313605456,9449,2186.39,2023-09-09 10:14:44.352624
33652956,9313295614,6936,2897.31,2024-02-04 08:07:35.086246
38547100,1936648995,9660,889.3,2024-01-16 23:59:34.623996
51554318,1538719002,5621,233.69,2023-10-13 12:06:52.736934
64950356,9020923363,5759,2665.14,2023-06-07 04:42:52.494746
93437356,9037310212,9635,1528.28,2024-04-27 01:34:09.120717
58471054,2432094149,7319,1132.29,2024-01-06 08:46:33.595739
88520263,1405867516,3471,841.94,2024-03-26 05:23:08.196702
76138398,7494315544,3602,1044.09,2023-12-28 10:24:03.796844
7813209,9588030849,1485,1270.67,2023-06-13 20:55:46.296234
68878046,2266281938,2815,993.52,2024-04-17 21:04:48.900823
49231012,5738467381,5467,2749.32,2024-01-14 23:09:04.533226
5360462,2720615828,6671,1797.7,2024-01-22 17:22:28.158520
49841028,9071933957,1856,1341.3,2024-01-29 11:08:01.830574
82296511,7960046114,5421,898.82,2023-12-28 08:08:00.009107
24126788,4173362499,4509,2507.19,2023-06-19 11:47:23.020328
2670914,5059972838,5727,2806.22,2023-05-07 13:38:35.856581
36593180,3448124145,8347,695.79,2023-05-20 19:34:31.511493
6040738,9227832119,1578,2624.74,2024-01-28 03:12:16.491248
45257464,7443148264,1648,154.09,2023-09-15 20:01:06.403929
81366675,9246904147,7833,1239.92,2023-10-04 04:08:57.578895
26327656,9971659302,7319,1497.62,2024-01-18 05:39:13.171592
12300597,7716320006,7830,41.79,2023-05-08 13:33:14.296846
16332296,2430307062,4630,2815.42,2024-01-24 05:38:16.871000
82462001,5537933469,1314,2902.04,2023-08-17 07:38:38.364508
93231404,8051025354,6116,2746.22,2024-03-15 04:49:43.084425
41232496,7200793310,4195,869.36,2023-08-20 16:43:41.826949
23900667,1324270799,7459,1246.1,2023-12-19 00:59:41.799692
82723524,4029604275,1073,829.35,2024-04-25 20:00:39.551773
90592112,8851318346,7039,57.56,2023-10-19 19:37:43.065751
85289139,5041794582,1440,2850.2,2023-10-02 21:10:19.995224
834812,1033905219,1615,120.64,2023-06-09 17:42:18.707608
8964639,1026507179,1223,2371.7,2023-05-24 01:52:56.727520
1888181,9694806145,8375,644.26,2023-08-09 13:44:22.833305
2439196,3263020882,7350,1337.87,2023-05-16 00:31:09.769650
9608508,9730171937,1040,709.89,2023-05-17 17:37:16.952011
24546637,9386459347,2891,1688.17,2024-02-28 02:39:58.469186
84051679,6006599750,7297,2922.51,2024-04-02 00:05:52.364804
4523836,3427918401,3074,2994.22,2023-06-11 06:32:25.309605
54129149,4548233652,7203,2266.24,2024-04-27 05:40:43.432876
22103177,3853098249,4822,944.67,2023-10-30 02:15:29.621396
98246303,7028406998,2180,653.28,2023-07-11 16:36:20.192135
14950105,6719363536,9743,207.19,2023-11-06 08:49:28.573364
96399048,8098862481,7108,1296.53,2024-04-21 09:51:29.012033
51091606,7992982056,4888,1410.65,2024-03-11 12:38:52.960790
61796568,8772782942,8248,2428.6,2023-10-20 13:28:57.174819
48479837,4830544345,2548,62.44,2023-09-01 11:21:01.100593
71198984,5140883298,5450,940.56,2024-04-23 10:37:58.527486
46983196,8432655200,2604,559.07,2023-10-29 05:06:05.622485
42777586,4612265752,4620,2832.0,2024-01-24 03:59:14.010480
23828283,9085312413,5315,2192.89,2023-10-20 02:36:59.015223
87384736,5632662369,8473,1869.91,2023-06-27 00:46:31.489705
56506395,2757125153,7611,2467.6,2024-02-18 01:26:20.451261
78198006,8257645693,5887,1637.04,2023-05-18 14:12:19.610010
82592897,2686578498,4728,2365.21,2023-09-11 01:15:40.052719
17452355,1354769143,5086,978.57,2023-07-14 10:46:51.556118
51586311,4946316200,6333,393.44,2024-03-19 22:15:05.722655
23701266,4981652487,2516,2188.29,2024-04-17 17:16:16.861472
12216218,2327943529,6074,318.34,2023-08-18 20:18:03.904263
54288751,9262106018,5315,790.09,2024-03-31 06:56:50.822465
24680515,1164662676,6366,2539.92,2023-10-17 22:38:52.386901
68235709,5444369488,8296,683.04,2024-01-17 15:46:03.342729
19766928,5745684879,3279,395.22,2023-05-13 05:09:53.215629
69246029,5606741968,6404,2978.04,2023-09-08 16:53:32.677673
41665559,4375985983,1674,2641.31,2024-01-04 10:34:44.701895
38980219,8128655657,2281,1286.49,2024-01-03 02:39:58.173262
26157065,8943468312,2815,2510.77,2024-04-01 22:35:33.341900
32274814,1347807214,2069,611.56,2023-11-20 20:32:37.867407
99077697,4290770903,5173,2069.51,2023-06-22 21:30:50.505909
98534555,9475863427,5270,2818.14,2024-03-08 02:11:47.678792
1899683,8639192706,9506,136.58,2023-11-21 23:31:14.475008
97261509,8062078629,5177,2664.63,2024-02-19 14:52:42.377469
51234775,7566115908,4822,1348.89,2024-03-17 13:20:29.362772
45646292,5350426766,1016,2056.42,2023-10-21 23:48:38.376739
42413388,4412860254,9928,2834.28,2023-05-15 20:30:27.346037
8652775,7122547369,9366,2733.99,2024-03-12 06:52:18.969876
61812877,5814620638,8924,454.39,2023-11-28 12:33:42.798412
10614265,6133523893,3074,1227.0,2023-06-02 00:53:49.273690
30371145,5010987550,6691,518.79,2024-03-25 06:25:18.002947
27205635,4720836411,5904,2220.61,2023-07-22 11:15:23.156869
86745018,4206503752,4268,1554.49,2024-03-20 08:55:11.855405
82508140,5926075338,2763,56.42,2024-04-21 03:56:13.275009
16638491,2966018515,1485,570.03,2024-02-16 02:28:08.882039
21189902,1833999146,1648,488.48,2023-11-28 17:23:48.001047
90428157,8100425481,5700,196.34,2023-09-25 20:57:56.396088
1909269,4281588134,5551,758.5,2023-05-07 11:52:04.257769
32264604,1658724407,5700,2772.43,2024-01-01 18:47:42.725691
66395532,2832936408,2558,2662.09,2023-05-15 05:33:46.406882
55708271,4297346714,1087,2698.42,2024-01-16 23:48:51.120545
96354394,8553285252,9839,1512.05,2023-08-18 20:32:16.890115
27592336,4314236459,2363,1939.36,2023-12-13 09:25:38.351733
15779084,4972610815,2672,54.98,2023-05-09 10:13:31.058838
45185191,6330641871,6992,1381.81,2023-10-19 01:25:36.081966
49907842,1199779989,5956,2377.94,2023-07-07 12:49:23.486574
69801145,4046868340,2769,2210.56,2024-04-13 05:31:13.190002
7231209,7791529431,8983,349.87,2023-05-16 20:06:11.903994
47677885,4119928601,8306,1006.79,2023-05-22 02:04:35.412461
94534538,3740916508,9885,2085.73,2023-10-25 03:50:53.831586
68791641,8491663396,3113,672.89,2023-10-07 02:20:29.397928
95347088,6728998188,7513,612.01,2024-04-07 04:23:58.351834
16218042,6822746847,3569,852.37,2024-02-21 10:00:31.879121
55011925,8548816917,6662,2937.61,2023-05-22 05:35:06.224428
91548881,6772648052,1856,695.02,2024-02-21 10:34:09.594723
87397470,8903349254,1091,441.54,2024-03-04 14:38:25.689749
70388202,3939665062,5592,1507.78,2024-01-31 11:31:28.710942
27288742,9972873793,5702,1231.07,2023-06-02 03:30:00.811775
83231533,6860995463,6511,1378.36,2024-01-31 09:37:19.569916
48638922,7698754679,5421,2559.31,2024-03-27 12:18:31.948833
34472932,2272694879,2756,838.46,2023-07-13 19:41:00.851796
54347872,2839511761,7394,254.63,2024-04-14 02:37:10.752205
73111325,2891105916,3440,226.23,2023-06-18 22:57:23.734408
59346499,3329947475,5150,749.04,2023-09-08 01:59:18.439509
13839402,2493861285,9781,630.84,2023-06-17 05:02:39.212701
31970625,7403032468,9081,2894.86,2024-01-15 03:02:46.005216
38493008,2138119642,1087,562.55,2024-01-26 11:50:33.132974
5695248,3048250493,9564,98.6,2023-06-13 09:04:11.665245
78899175,3096940427,1159,357.72,2023-08-16 09:52:38.211152
60495457,4439162594,2558,1270.73,2024-03-15 06:30:31.173278
34290289,6048194652,9688,1204.45,2024-04-08 17:42:19.821356
61766728,4570317944,1480,1502.41,2024-03-29 07:32:18.714132
3501392,8948193660,5287,1531.63,2023-05-05 10:06:41.345049
25592332,8907943257,3142,737.77,2023-11-27 08:24:15.160397
25474456,5550631274,7237,123.98,2023-09-14 13:52:19.694919
37619037,8890071234,2554,841.53,2024-01-01 16:49:35.421852
70586159,9648244015,8127,2139.09,2023-11-06 10:54:05.372389
59819272,7268149178,9839,347.35,2023-12-25 01:40:16.004949
59589622,2908917944,3608,2634.28,2023-05-27 09:54:58.147653
44527382,4628750240,7818,502.79,2023-08-17 07:48:40.459747
17913383,8318527169,9701,1610.79,2023-06-14 20:38:59.656913
88719558,3743848240,9870,2370.86,2024-04-06 23:22:06.059250
5433974,8579032082,1671,848.47,2024-02-05 16:26:59.209996
58185689,6379118369,9106,2071.38,2023-11-14 07:42:35.776053
1317999,6622220795,7319,1536.28,2023-11-07 21:18:04.306227
10253538,6915198145,4749,123.01,2023-08-04 21:53:09.519590
93960435,2023915622,7830,1995.0,2023-07-15 13:22:01.455874
56573845,1441029846,7234,2099.96,2024-04-04 23:47:31.224903
12633311,5888434918,5150,2863.42,2023-09-01 01:28:10.555840
53701884,4759872810,7237,723.61,2024-01-25 03:02:31.257550
22092863,3426640901,3620,636.16,2023-12-13 11:13:21.175413
99603589,1334284559,2988,1004.17,2023-08-10 08:22:33.621237
78028155,7037350591,7444,246.06,2023-10-19 08:26:50.962425
20773291,7892668532,8879,2717.46,2023-08-12 12:23:05.892284
66119396,1523605526,8095,907.73,2023-05-20 21:22:43.225426
27098355,3372867700,1585,2035.09,2024-02-24 13:25:14.701025
99788436,4586211462,6662,1697.66,2023-06-05 18:30:26.701443
50141354,2102381878,3608,1662.07,2023-12-25 02:45:14.573264
34891297,5187202658,4029,2966.98,2024-01-11 08:35:18.791107
81258661,7606597676,8321,583.83,2024-04-19 02:37:02.271749
