Client_num,Customer_name,Customer_age,Gender,Dependent_count,Education_level,Marital_status,Income_category,Email,Contact_number,Random_Credit_Score
55933333,James Hammond,29,Female,0,Bachelor's,Single,High,daniellesmith@example.net,(566) 523-0641,706.3797978563446
65812845,Jennifer Davis,63,Female,1,Master's,Single,Low,brady45@example.net,(967) 409-9045,817.5411487935804
98017001,Dr. Matthew Cervantes,41,Female,0,Doctorate,Single,Low,timothy92@example.com,(950) 395-1761,
75855613,Julie Sanchez,61,Male,1,Master's,Married,High,wmorales@example.com,(109) 980-4663,681.6141206396953
42898029,Christopher Bradley,35,Female,4,High School,Married,Medium,fmoore@example.net,(177) 930-7685,817.5411487935804
59686331,Jonathan Rivera,52,Female,4,High School,Married,High,garciamark@example.org,(946) 966-3094,817.5411487935804
15077556,Diane Anderson,32,Female,0,Bachelor's,Single,Low,ashea@example.org,(188) 929-5031,817.5411487935804
95894859,Tiffany Hernandez,36,Female,0,Doctorate,Single,Medium,blake45@example.net,(124) 751-5425,817.5411487935804
95894859,Tiffany Hernandez,36,Female,0,Doctorate,Single,Medium,blake45@example.net,(124) 751-5425,817.5411487935804
20943103,Madeline Bullock,26,Female,4,Bachelor's,Married,Medium,snyderlinda@example.net,(005) 666-6321,
39976192,Jane Johnson,54,Female,1,High School,Married,High,matthew61@example.com,(418) 788-6183,817.5411487935804
11550637,Karen Mccarty,56,Female,1,Doctorate,Single,Low,williamskristen@example.net,(939) 589-5517,706.3797978563446
67915640,Casey Hess,55,Female,0,High School,Single,High,coletammy@example.net,(589) 938-7407,706.3797978563446
67915640,Casey Hess,55,Female,0,High School,Single,High,coletammy@example.net,(589) 938-7407,706.3797978563446
67915640,Casey Hess,55,Female,0,High School,Single,High,coletammy@example.net,(589) 938-7407,706.3797978563446
67915640,Casey Hess,55,Female,0,High School,Single,High,coletammy@example.net,(589) 938-7407,706.3797978563446
95353197,Brandon Spencer,63,Female,1,High School,Single,High,sarasmith@example.org,(947) 627-9336,681.6141206396953
46686702,Makayla Henderson,40,Male,2,Doctorate,Married,High,tammydavis@example.org,(447) 531-9177,706.3797978563446
46686702,Makayla Henderson,40,Male,2,Doctorate,Married,High,tammydavis@example.org,(447) 531-9177,706.3797978563446
30673384,Nicholas Waller,22,Male,3,Master's,Married,High,florespam@example.net,(669) 591-8574,706.3797978563446
30673384,Nicholas Waller,22,Male,3,Master's,Married,High,florespam@example.net,(669) 591-8574,706.3797978563446
33448430,Elizabeth Camacho,38,Male,1,High School,Single,Medium,laurenstanton@example.com,(999) 850-1990,
44125322,Kathleen Fleming,70,Female,2,Bachelor's,Married,High,hillfrank@example.org,(377) 533-7801,706.3797978563446
24392836,Kelly Johnson,53,Female,4,Master's,Married,Medium,kaitlynsanchez@example.org,(701) 247-3542,817.5411487935804
57921353,Mr. Michael Smith,67,Male,4,Doctorate,Married,High,tmorgan@example.net,(524) 745-3774,817.5411487935804
98473014,Glen Jacobs,27,Male,0,High School,Single,High,kathyhernandez@example.com,(930) 011-4236,
66024106,Julie Grimes,51,Female,1,Bachelor's,Married,Low,arielstevens@example.com,(431) 832-6973,706.3797978563446
25483370,Hannah Snyder,36,Male,3,Master's,Married,Medium,arthur26@example.net,(480) 695-0862,817.5411487935804
25483370,Hannah Snyder,36,Male,3,Master's,Married,Medium,arthur26@example.net,(480) 695-0862,817.5411487935804
33914471,Timothy Harmon,67,Male,1,Doctorate,Married,Medium,cunninghamdaniel@example.org,(932) 230-0460,817.5411487935804
33914471,Timothy Harmon,67,Male,1,Doctorate,Married,Medium,cunninghamdaniel@example.org,(932) 230-0460,817.5411487935804
91057573,Tyler Mitchell,24,Female,0,High School,Single,Medium,april87@example.com,(629) 427-0470,706.3797978563446
91057573,Tyler Mitchell,24,Female,0,High School,Single,Medium,april87@example.com,(629) 427-0470,706.3797978563446
91057573,Tyler Mitchell,24,Female,0,High School,Single,Medium,april87@example.com,(629) 427-0470,706.3797978563446
97243729,Joseph Miller,67,Female,4,Bachelor's,Married,Medium,steelebrendan@example.net,(520) 288-6912,706.3797978563446
97243729,Joseph Miller,67,Female,4,Bachelor's,Married,Medium,steelebrendan@example.net,(520) 288-6912,706.3797978563446
91504539,Vanessa Atkinson,26,Male,2,Master's,Married,High,myersrhonda@example.org,(166) 901-8222,
43329901,Mrs. Heather Morris,31,Male,1,Master's,Married,High,johnsonstephanie@example.com,(277) 413-4428,706.3797978563446
51917451,Mariah Weeks,21,Female,2,High School,Married,Medium,anthonylori@example.com,(821) 785-5827,817.5411487935804
51917451,Mariah Weeks,21,Female,2,High School,Married,Medium,anthonylori@example.com,(821) 785-5827,817.5411487935804
86614940,Heather King,30,Female,0,High School,Single,Medium,ecampbell@example.net,(053) 843-7751,817.5411487935804
86614940,Heather King,30,Female,0,High School,Single,Medium,ecampbell@example.net,(053) 843-7751,817.5411487935804
54461173,Brenda Conrad,20,Female,3,High School,Married,Medium,benjaminadams@example.net,(493) 056-5314,681.6141206396953
54461173,Brenda Conrad,20,Female,3,High School,Married,Medium,benjaminadams@example.net,(493) 056-5314,681.6141206396953
54461173,Brenda Conrad,20,Female,3,High School,Married,Medium,benjaminadams@example.net,(493) 056-5314,681.6141206396953
54461173,Brenda Conrad,20,Female,3,High School,Married,Medium,benjaminadams@example.net,(493) 056-5314,681.6141206396953
47752062,David King,44,Female,0,Master's,Single,Low,wrightmary@example.org,(007) 566-0706,706.3797978563446
47752062,David King,44,Female,0,Master's,Single,Low,wrightmary@example.org,(007) 566-0706,706.3797978563446
47752062,David King,44,Female,0,Master's,Single,Low,wrightmary@example.org,(007) 566-0706,706.3797978563446
22863424,Roy Cooper,67,Female,0,Doctorate,Single,High,mitchelldouglas@example.org,(734) 006-4008,681.6141206396953
22863424,Roy Cooper,67,Female,0,Doctorate,Single,High,mitchelldouglas@example.org,(734) 006-4008,681.6141206396953
49209475,Troy Brown,38,Male,0,High School,Single,Medium,stevenbarnett@example.com,(342) 707-8600,706.3797978563446
49209475,Troy Brown,38,Male,0,High School,Single,Medium,stevenbarnett@example.com,(342) 707-8600,706.3797978563446
49209475,Troy Brown,38,Male,0,High School,Single,Medium,stevenbarnett@example.com,(342) 707-8600,706.3797978563446
49209475,Troy Brown,38,Male,0,High School,Single,Medium,stevenbarnett@example.com,(342) 707-8600,706.3797978563446
57631272,Donald Smith,54,Female,2,Doctorate,Single,High,angela49@example.net,(959) 834-0593,
65512085,Bobby Henderson,70,Male,1,High School,Married,Medium,andrew16@example.com,(551) 344-9564,706.3797978563446
62060445,Jared Beck,70,Male,1,Master's,Single,Low,tannerbill@example.net,(996) 516-3756,706.3797978563446
62060445,Jared Beck,70,Male,1,Master's,Single,Low,tannerbill@example.net,(996) 516-3756,706.3797978563446
67955798,James Wagner,59,Female,1,High School,Married,Low,kochjessica@example.com,(747) 545-6464,817.5411487935804
63009092,Brandon Evans,32,Female,1,Master's,Single,High,kendra80@example.net,(820) 790-6465,817.5411487935804
63009092,Brandon Evans,32,Female,1,Master's,Single,High,kendra80@example.net,(820) 790-6465,817.5411487935804
66357215,Brandon Harrison,42,Female,4,Bachelor's,Married,Medium,morgankaren@example.net,(040) 696-5751,681.6141206396953
54685698,James Burke,68,Female,0,Bachelor's,Single,Medium,smithjessica@example.com,(719) 611-6665,817.5411487935804
30502665,Amber Dickerson,63,Female,1,High School,Single,High,rivasmichael@example.org,(998) 309-2436,706.3797978563446
30502665,Amber Dickerson,63,Female,1,High School,Single,High,rivasmichael@example.org,(998) 309-2436,706.3797978563446
30502665,Amber Dickerson,63,Female,1,High School,Single,High,rivasmichael@example.org,(998) 309-2436,706.3797978563446
33277855,Wyatt Simpson,39,Female,3,High School,Married,Medium,megan81@example.com,(498) 787-8750,817.5411487935804
65129902,Jamie Curtis,54,Female,2,High School,Single,High,martinezelizabeth@example.org,(746) 666-2986,817.5411487935804
44718359,Amy Evans,69,Male,0,High School,Single,Medium,klopez@example.org,(669) 463-6550,
54738973,Stacey Morales,28,Female,1,Master's,Single,Medium,michaelreyes@example.net,(286) 573-3010,706.3797978563446
54738973,Stacey Morales,28,Female,1,Master's,Single,Medium,michaelreyes@example.net,(286) 573-3010,706.3797978563446
54738973,Stacey Morales,28,Female,1,Master's,Single,Medium,michaelreyes@example.net,(286) 573-3010,706.3797978563446
78759024,Michelle Garcia,23,Female,3,High School,Married,High,millerbrenda@example.org,(923) 438-0541,817.5411487935804
78759024,Michelle Garcia,23,Female,3,High School,Married,High,millerbrenda@example.org,(923) 438-0541,817.5411487935804
61740866,Teresa Williamson,28,Male,0,Doctorate,Single,Medium,penny33@example.com,(412) 256-2562,
75069080,Becky Henderson,27,Male,1,High School,Married,Low,thomas09@example.com,(773) 599-3058,
14542609,Justin Rodriguez,28,Female,2,Bachelor's,Married,Medium,fullerlauren@example.net,(669) 506-6254,817.5411487935804
35724306,Diana Obrien,49,Male,1,Doctorate,Married,Medium,ashleygordon@example.com,(956) 856-7752,706.3797978563446
74280703,Marcus Pearson,40,Male,3,Bachelor's,Married,Medium,amymccullough@example.net,(880) 576-0662,
34668839,Erica Duncan,21,Male,1,Doctorate,Single,High,chambersmelissa@example.net,(051) 921-3927,817.5411487935804
34668839,Erica Duncan,21,Male,1,Doctorate,Single,High,chambersmelissa@example.net,(051) 921-3927,817.5411487935804
15623957,Derrick Mccormick,64,Female,2,Master's,Single,Medium,jose20@example.com,(412) 559-5096,817.5411487935804
54141249,Trevor Anderson,48,Female,2,Doctorate,Married,Medium,katherine94@example.net,(578) 172-6864,
74532575,Kyle Thompson,25,Male,1,Master's,Single,Low,kthompson@example.org,(332) 499-0907,
68597251,Kimberly Riley,57,Male,2,High School,Married,Medium,alyssa70@example.com,(834) 835-9579,706.3797978563446
77518656,James Malone,38,Male,2,High School,Single,High,manuelkeller@example.org,(968) 188-0946,817.5411487935804
26933498,Elizabeth Larson,21,Male,2,Bachelor's,Married,Medium,ngomez@example.net,(523) 727-3677,706.3797978563446
26933498,Elizabeth Larson,21,Male,2,Bachelor's,Married,Medium,ngomez@example.net,(523) 727-3677,706.3797978563446
52569696,Johnny Li,70,Female,2,High School,Married,High,april69@example.org,(225) 384-6512,706.3797978563446
52569696,Johnny Li,70,Female,2,High School,Married,High,april69@example.org,(225) 384-6512,706.3797978563446
52569696,Johnny Li,70,Female,2,High School,Married,High,april69@example.org,(225) 384-6512,706.3797978563446
83452937,John Steele,28,Female,3,Master's,Married,Medium,sheltonjean@example.org,(160) 267-0631,817.5411487935804
85893413,Michael Coleman,29,Male,0,Bachelor's,Single,High,matthew99@example.org,(616) 129-3931,706.3797978563446
85893413,Michael Coleman,29,Male,0,Bachelor's,Single,High,matthew99@example.org,(616) 129-3931,706.3797978563446
45313152,Matthew Lane,20,Male,1,Bachelor's,Married,High,aknight@example.org,(311) 954-5068,706.3797978563446
59802320,Julie Thomas,70,Male,4,Doctorate,Married,High,kjackson@example.net,(547) 347-8320,
89783702,Kelly Adams,64,Male,4,Bachelor's,Married,Medium,stacyroberts@example.net,(095) 417-3502,
46651811,Leslie Knight,52,Male,4,Master's,Married,High,yangjoanne@example.net,(757) 538-4824,
81537753,Derek Munoz,44,Female,1,Master's,Single,High,gonzalesjonathan@example.org,(953) 131-2715,817.5411487935804
81537753,Derek Munoz,44,Female,1,Master's,Single,High,gonzalesjonathan@example.org,(953) 131-2715,817.5411487935804
81537753,Derek Munoz,44,Female,1,Master's,Single,High,gonzalesjonathan@example.org,(953) 131-2715,817.5411487935804
17928492,Heather Myers,70,Male,1,Doctorate,Single,High,uprice@example.org,(551) 879-3551,
58661236,Madison Nelson,28,Male,1,Doctorate,Married,High,jacquelinecoleman@example.com,(929) 695-7785,817.5411487935804
94166625,Sabrina Russo,47,Male,0,Master's,Single,High,frederick90@example.com,(963) 601-6166,706.3797978563446
94166625,Sabrina Russo,47,Male,0,Master's,Single,High,frederick90@example.com,(963) 601-6166,706.3797978563446
48060359,Cindy Foster,57,Female,1,Bachelor's,Married,Low,theresa21@example.net,(956) 722-9979,
56033099,Lindsey Cain,62,Female,2,High School,Married,High,mdixon@example.net,(653) 322-6020,
38001536,Christopher Ewing,59,Male,3,Bachelor's,Married,High,dannystevens@example.org,(287) 708-2177,
48217631,Sydney Thomas,46,Female,0,Bachelor's,Single,High,tiffany55@example.org,(221) 958-4958,817.5411487935804
89024023,Tanya Sellers,22,Male,2,Doctorate,Married,High,xdavis@example.org,(667) 806-8313,706.3797978563446
92871414,Mary Weaver,31,Male,0,Doctorate,Single,Low,xmurphy@example.net,(039) 347-7190,
34490240,Timothy Wheeler,38,Male,0,Doctorate,Single,Low,matthew30@example.org,(968) 353-2368,681.6141206396953
62094713,Steven Spears,20,Male,2,Doctorate,Married,High,jody33@example.org,(350) 394-0404,681.6141206396953
93064254,Kimberly Arias,58,Male,1,Master's,Single,Low,molinaallen@example.net,(627) 655-6611,817.5411487935804
93064254,Kimberly Arias,58,Male,1,Master's,Single,Low,molinaallen@example.net,(627) 655-6611,817.5411487935804
89514681,Tara Martinez,42,Female,3,Bachelor's,Married,Medium,hartjennifer@example.net,(804) 161-6355,706.3797978563446
89514681,Tara Martinez,42,Female,3,Bachelor's,Married,Medium,hartjennifer@example.net,(804) 161-6355,706.3797978563446
42289958,Bruce Delgado,50,Female,1,High School,Single,High,alvarezashley@example.com,(603) 508-2315,817.5411487935804
41587298,Christy Hill PhD,20,Male,2,High School,Single,Medium,mbailey@example.net,(788) 629-7433,817.5411487935804
47259079,Ricky Gilbert,57,Female,1,High School,Single,Medium,troy91@example.org,(058) 422-8721,706.3797978563446
47259079,Ricky Gilbert,57,Female,1,High School,Single,Medium,troy91@example.org,(058) 422-8721,706.3797978563446
47259079,Ricky Gilbert,57,Female,1,High School,Single,Medium,troy91@example.org,(058) 422-8721,706.3797978563446
18276811,Stephen Weiss,36,Female,2,Master's,Single,High,douglas24@example.org,(491) 058-0587,
48066385,Jennifer Wilson,32,Female,2,Doctorate,Married,High,pamela67@example.org,(964) 570-1231,
22922677,Pamela Mcdonald,49,Female,4,High School,Married,High,jrodriguez@example.net,(819) 703-8817,
10636581,Jonathan Garcia,48,Female,4,Doctorate,Married,High,ijenkins@example.org,(321) 003-4923,706.3797978563446
10636581,Jonathan Garcia,48,Female,4,Doctorate,Married,High,ijenkins@example.org,(321) 003-4923,706.3797978563446
30039196,David Figueroa,25,Female,1,Bachelor's,Single,Low,allisonjacobs@example.org,(243) 989-6679,681.6141206396953
59716554,Joshua Peterson,28,Female,2,Bachelor's,Single,High,jameshart@example.org,(113) 620-5272,
31165864,Rachel Montgomery,27,Female,3,Doctorate,Married,Medium,zjohnson@example.org,(037) 055-1700,817.5411487935804
75691323,Carrie Gomez,59,Female,0,Doctorate,Single,High,jonesdarlene@example.org,(297) 043-5554,
46185484,Matthew Evans,65,Female,1,High School,Married,Medium,adamsnicholas@example.org,(891) 292-5721,
91703593,Lauren Alvarez,26,Female,4,Bachelor's,Married,High,adamfoster@example.com,(354) 634-8700,706.3797978563446
90432996,John Chen,43,Female,2,Bachelor's,Single,High,onorman@example.org,(786) 278-8401,379.0821117525333
68269467,Linda Williams,36,Male,1,High School,Married,High,jeffrey12@example.com,(522) 171-7391,
70347343,Mr. Todd Reed,67,Female,1,High School,Single,Medium,rodriguezangie@example.com,(416) 628-3472,817.5411487935804
70347343,Mr. Todd Reed,67,Female,1,High School,Single,Medium,rodriguezangie@example.com,(416) 628-3472,817.5411487935804
41826000,Charlotte Ross,67,Female,3,Doctorate,Married,Medium,moorejennifer@example.net,(380) 070-6973,706.3797978563446
41826000,Charlotte Ross,67,Female,3,Doctorate,Married,Medium,moorejennifer@example.net,(380) 070-6973,706.3797978563446
38390825,Christina Hahn,62,Male,2,Master's,Single,High,tstout@example.net,(921) 578-8374,
81194191,Heidi Medina,26,Female,2,Master's,Single,Medium,lisadeleon@example.com,(928) 264-8140,817.5411487935804
81194191,Heidi Medina,26,Female,2,Master's,Single,Medium,lisadeleon@example.com,(928) 264-8140,817.5411487935804
81194191,Heidi Medina,26,Female,2,Master's,Single,Medium,lisadeleon@example.com,(928) 264-8140,817.5411487935804
91504221,Candace Hess,68,Female,2,Doctorate,Single,High,gregory00@example.com,(535) 170-3242,817.5411487935804
87391991,Adam Green,45,Female,2,Master's,Single,Medium,jacobskimberly@example.net,(310) 919-8574,706.3797978563446
87391991,Adam Green,45,Female,2,Master's,Single,Medium,jacobskimberly@example.net,(310) 919-8574,706.3797978563446
92115132,Adam Smith,34,Male,1,Doctorate,Single,Low,michelle14@example.net,(122) 841-0334,706.3797978563446
28996847,Joseph Rogers,33,Male,1,Bachelor's,Single,Medium,hallgina@example.com,(742) 286-1036,706.3797978563446
28996847,Joseph Rogers,33,Male,1,Bachelor's,Single,Medium,hallgina@example.com,(742) 286-1036,706.3797978563446
28996847,Joseph Rogers,33,Male,1,Bachelor's,Single,Medium,hallgina@example.com,(742) 286-1036,706.3797978563446
28996847,Joseph Rogers,33,Male,1,Bachelor's,Single,Medium,hallgina@example.com,(742) 286-1036,706.3797978563446
28996847,Joseph Rogers,33,Male,1,Bachelor's,Single,Medium,hallgina@example.com,(742) 286-1036,706.3797978563446
73680274,Timothy James,30,Male,4,Master's,Married,Medium,janetmiller@example.com,(799) 768-0178,681.6141206396953
69856060,Blake Hicks,23,Male,1,Master's,Single,High,johnlewis@example.com,(555) 616-5281,
71172209,Sheila Hanson DDS,70,Female,0,High School,Single,Low,ryan82@example.com,(418) 420-7548,706.3797978563446
65494231,Kevin Butler,62,Female,0,Doctorate,Single,Medium,lucas51@example.org,(947) 547-5713,817.5411487935804
43545348,Mrs. Jessica Morgan,55,Female,2,High School,Single,High,crobertson@example.org,(499) 812-7536,817.5411487935804
13543741,Kyle Park,70,Female,3,Doctorate,Married,Medium,jennifermeadows@example.org,(820) 876-5190,817.5411487935804
13543741,Kyle Park,70,Female,3,Doctorate,Married,Medium,jennifermeadows@example.org,(820) 876-5190,817.5411487935804
40833376,Ryan Pennington,44,Female,1,Doctorate,Married,Low,joneschristopher@example.com,(766) 295-0028,817.5411487935804
40833376,Ryan Pennington,44,Female,1,Doctorate,Married,Low,joneschristopher@example.com,(766) 295-0028,817.5411487935804
40833376,Ryan Pennington,44,Female,1,Doctorate,Married,Low,joneschristopher@example.com,(766) 295-0028,817.5411487935804
32418504,Patricia Crawford,53,Male,1,Master's,Single,High,rcastillo@example.com,(207) 727-4174,706.3797978563446
32418504,Patricia Crawford,53,Male,1,Master's,Single,High,rcastillo@example.com,(207) 727-4174,706.3797978563446
32418504,Patricia Crawford,53,Male,1,Master's,Single,High,rcastillo@example.com,(207) 727-4174,706.3797978563446
45298969,Thomas Wright,46,Female,4,Master's,Married,Medium,robertsonbrian@example.org,(416) 494-8865,817.5411487935804
94718747,Anthony Green,23,Female,1,Bachelor's,Single,Medium,lauracampbell@example.net,(263) 968-8813,681.6141206396953
94718747,Anthony Green,23,Female,1,Bachelor's,Single,Medium,lauracampbell@example.net,(263) 968-8813,681.6141206396953
38861165,Jordan Newton,22,Female,0,Bachelor's,Single,High,robertcontreras@example.com,(391) 824-2537,
45049102,William Phelps,46,Male,0,Bachelor's,Single,Low,vjennings@example.org,(475) 608-2785,
87988225,Brandon Williams,48,Male,2,Doctorate,Single,High,hernandezjeffrey@example.org,(516) 959-6479,706.3797978563446
87988225,Brandon Williams,48,Male,2,Doctorate,Single,High,hernandezjeffrey@example.org,(516) 959-6479,706.3797978563446
89000898,Scott Thomas,41,Female,0,Master's,Single,High,anthony75@example.com,(984) 794-5094,817.5411487935804
89000898,Scott Thomas,41,Female,0,Master's,Single,High,anthony75@example.com,(984) 794-5094,817.5411487935804
15047049,Veronica Lee,33,Female,1,Master's,Married,High,kennedybetty@example.com,(941) 457-6781,706.3797978563446
36550806,Kristina House,26,Male,4,Bachelor's,Married,Medium,mberry@example.org,(372) 052-8539,706.3797978563446
48932804,Mary Arias,66,Male,1,Doctorate,Single,Low,sbarrett@example.com,(699) 275-5499,
26185778,Dr. Patricia Kemp DVM,25,Female,1,Bachelor's,Married,Low,ylawrence@example.org,(531) 623-0732,
34206298,Kristen Hill,30,Male,1,Doctorate,Single,High,adrian09@example.net,(022) 002-2841,706.3797978563446
18866526,Robert Watkins DDS,51,Female,3,Bachelor's,Married,Medium,cfrancis@example.net,(033) 145-6636,706.3797978563446
18866526,Robert Watkins DDS,51,Female,3,Bachelor's,Married,Medium,cfrancis@example.net,(033) 145-6636,706.3797978563446
18866526,Robert Watkins DDS,51,Female,3,Bachelor's,Married,Medium,cfrancis@example.net,(033) 145-6636,706.3797978563446
18866526,Robert Watkins DDS,51,Female,3,Bachelor's,Married,Medium,cfrancis@example.net,(033) 145-6636,706.3797978563446
25874940,Bobby Blankenship,70,Female,3,Doctorate,Married,Medium,fernandezjustin@example.org,(295) 405-8782,817.5411487935804
25874940,Bobby Blankenship,70,Female,3,Doctorate,Married,Medium,fernandezjustin@example.org,(295) 405-8782,817.5411487935804
13197597,Mary Anderson,67,Male,3,Bachelor's,Married,Medium,curtismontoya@example.com,(466) 827-3906,706.3797978563446
13197597,Mary Anderson,67,Male,3,Bachelor's,Married,Medium,curtismontoya@example.com,(466) 827-3906,706.3797978563446
65143952,Paula Delacruz,52,Female,3,Master's,Married,Medium,angela00@example.net,(067) 261-9179,817.5411487935804
65143952,Paula Delacruz,52,Female,3,Master's,Married,Medium,angela00@example.net,(067) 261-9179,817.5411487935804
44035384,Stacy Jackson,26,Male,4,Bachelor's,Married,High,kpetersen@example.net,(033) 714-4196,
77863944,Christina Lloyd,56,Male,4,Master's,Married,Medium,perezdiana@example.net,(075) 085-1099,706.3797978563446
77863944,Christina Lloyd,56,Male,4,Master's,Married,Medium,perezdiana@example.net,(075) 085-1099,706.3797978563446
67031485,Andrew Davis,68,Female,3,High School,Married,High,samuelburke@example.net,(803) 153-0516,817.5411487935804
67031485,Andrew Davis,68,Female,3,High School,Married,High,samuelburke@example.net,(803) 153-0516,817.5411487935804
59031666,Danielle Scott,67,Male,1,Bachelor's,Married,High,huangalexander@example.com,(365) 890-3852,
52268709,Kaitlin Nguyen,23,Male,2,High School,Single,High,jacob76@example.net,(725) 078-1510,817.5411487935804
52268709,Kaitlin Nguyen,23,Male,2,High School,Single,High,jacob76@example.net,(725) 078-1510,817.5411487935804
52268709,Kaitlin Nguyen,23,Male,2,High School,Single,High,jacob76@example.net,(725) 078-1510,817.5411487935804
52268709,Kaitlin Nguyen,23,Male,2,High School,Single,High,jacob76@example.net,(725) 078-1510,817.5411487935804
88041364,Joel White,43,Female,1,Master's,Married,High,nbarker@example.net,(822) 579-5124,
75583217,Erica Robertson,45,Male,0,High School,Single,High,william34@example.org,(773) 618-3619,706.3797978563446
96939994,Jeremiah Arnold,59,Female,2,Bachelor's,Single,Medium,terry02@example.org,(900) 300-5488,817.5411487935804
24975582,Sabrina Becker,63,Female,2,Doctorate,Married,High,fdunn@example.com,(007) 647-4077,817.5411487935804
24975582,Sabrina Becker,63,Female,2,Doctorate,Married,High,fdunn@example.com,(007) 647-4077,817.5411487935804
79690014,Kim Douglas,42,Male,2,Master's,Married,Medium,zmorgan@example.org,(851) 596-4811,681.6141206396953
79690014,Kim Douglas,42,Male,2,Master's,Married,Medium,zmorgan@example.org,(851) 596-4811,681.6141206396953
74455508,John Hernandez,35,Female,2,Doctorate,Single,High,melanie92@example.org,(312) 389-2291,817.5411487935804
74455508,John Hernandez,35,Female,2,Doctorate,Single,High,melanie92@example.org,(312) 389-2291,817.5411487935804
47869006,Sharon Parker,27,Male,0,High School,Single,Low,ericevans@example.com,(269) 221-5080,
23982692,Annette Russell,62,Male,0,Doctorate,Single,Medium,smithnicole@example.net,(809) 691-7090,817.5411487935804
23982692,Annette Russell,62,Male,0,Doctorate,Single,Medium,smithnicole@example.net,(809) 691-7090,817.5411487935804
90142142,Tina Lynch,68,Male,3,Bachelor's,Married,Medium,nicholaswood@example.org,(358) 874-0922,817.5411487935804
90142142,Tina Lynch,68,Male,3,Bachelor's,Married,Medium,nicholaswood@example.org,(358) 874-0922,817.5411487935804
35241479,Juan Thompson,61,Male,4,Doctorate,Married,Medium,ashley64@example.com,(428) 517-8986,681.6141206396953
20465489,Christopher Trujillo,52,Male,4,Bachelor's,Married,Medium,joannemontes@example.net,(051) 368-4616,817.5411487935804
86640751,John Lee,49,Male,1,High School,Single,Low,margaretortiz@example.net,(267) 494-9401,817.5411487935804
46297529,Gary Glass,43,Female,0,Doctorate,Single,Medium,dominguezwilliam@example.net,(665) 491-8863,817.5411487935804
96440915,Caleb Roberson,65,Male,2,Doctorate,Married,Medium,robert16@example.net,(628) 037-7996,681.6141206396953
21415666,Joseph Johnson,44,Male,1,Bachelor's,Married,Low,vdominguez@example.org,(087) 972-1698,817.5411487935804
92637171,Melanie Bean,24,Male,3,Doctorate,Married,Medium,watsonchristopher@example.com,(350) 071-5466,706.3797978563446
82714322,Shari Williams,38,Female,1,High School,Single,High,wlewis@example.net,(060) 495-4038,706.3797978563446
82714322,Shari Williams,38,Female,1,High School,Single,High,wlewis@example.net,(060) 495-4038,706.3797978563446
82714322,Shari Williams,38,Female,1,High School,Single,High,wlewis@example.net,(060) 495-4038,706.3797978563446
50941533,Laurie Anderson,25,Female,2,High School,Married,Medium,crystal34@example.com,(901) 537-7286,817.5411487935804
31958105,Courtney Small,30,Male,2,Bachelor's,Single,High,angela08@example.org,(347) 225-4415,
34357440,Cheryl James,54,Male,3,Bachelor's,Married,Medium,christinawilson@example.com,(664) 633-6277,706.3797978563446
34357440,Cheryl James,54,Male,3,Bachelor's,Married,Medium,christinawilson@example.com,(664) 633-6277,706.3797978563446
34357440,Cheryl James,54,Male,3,Bachelor's,Married,Medium,christinawilson@example.com,(664) 633-6277,706.3797978563446
30649132,Sharon Page,28,Male,3,Master's,Married,Medium,emilyvelazquez@example.net,(449) 905-2540,817.5411487935804
30649132,Sharon Page,28,Male,3,Master's,Married,Medium,emilyvelazquez@example.net,(449) 905-2540,817.5411487935804
30649132,Sharon Page,28,Male,3,Master's,Married,Medium,emilyvelazquez@example.net,(449) 905-2540,817.5411487935804
71395378,Christopher Williams,23,Female,2,High School,Married,High,colin99@example.org,(779) 342-3362,706.3797978563446
39347812,Kenneth Mcintyre,65,Female,0,High School,Single,High,hannah78@example.net,(418) 863-3594,817.5411487935804
39347812,Kenneth Mcintyre,65,Female,0,High School,Single,High,hannah78@example.net,(418) 863-3594,817.5411487935804
48959656,Jesus Gray,62,Male,1,Bachelor's,Married,Low,isolis@example.net,(198) 531-4379,817.5411487935804
45804542,Karen Pena,35,Female,2,Master's,Married,Medium,vasqueznathan@example.org,(615) 720-3094,817.5411487935804
80715785,Chris Steele,31,Male,0,Bachelor's,Single,Medium,rboyle@example.org,(508) 988-6812,
10188754,Jocelyn Larson,53,Female,0,Doctorate,Single,High,shamilton@example.org,(633) 962-1835,817.5411487935804
10188754,Jocelyn Larson,53,Female,0,Doctorate,Single,High,shamilton@example.org,(633) 962-1835,817.5411487935804
26524744,James Brown,55,Female,2,Bachelor's,Married,High,brandiharris@example.org,(780) 627-9233,817.5411487935804
26524744,James Brown,55,Female,2,Bachelor's,Married,High,brandiharris@example.org,(780) 627-9233,817.5411487935804
37870212,Michael Knox,38,Female,2,Bachelor's,Married,Medium,antonio13@example.com,(772) 412-8251,706.3797978563446
37870212,Michael Knox,38,Female,2,Bachelor's,Married,Medium,antonio13@example.com,(772) 412-8251,706.3797978563446
27350328,Judy Jimenez,61,Female,4,Bachelor's,Married,High,underwoodcarolyn@example.org,(949) 543-1479,
83579960,James Martin,25,Female,2,Bachelor's,Single,High,pparker@example.com,(112) 265-1935,817.5411487935804
83579960,James Martin,25,Female,2,Bachelor's,Single,High,pparker@example.com,(112) 265-1935,817.5411487935804
